Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Second Conditional,183,"If I _____ (be) rich, I would buy a house.",am,were,will be,was,B,Use 'were' for hypothetical situations in second conditional.,4
Second Conditional,184,"Find the error and choose the correct sentence:
If they knew, they will tell us.",Cannot say,No error,"If they knew, they will tell us.","If they knew, they would tell us.",D,Use 'were' for hypothetical condition and past simple in if-clause.,3
Second Conditional,185,"If you _____ (be) taller, you would be a basketball player.",will be,was,are,were,D,Use 'were' instead of 'was' for hypothetical condition.,8
Second Conditional,186,Fill in the blank: He would buy a car if he _____ (have) enough money.,will,had,would,win,B,Use past simple in if-clause and would + base verb in main clause.,8
Second Conditional,187,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",No error,"If I were rich, I would travel the world.",Cannot say,"If I was rich, I would travel the world.",B,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,188,"Fill in the blank: If they _____ (know) about the party, they would come.",would,knew,have,win,B,Use past simple in if-clause and would + base verb in main clause.,10
Second Conditional,189,"Find the error and choose the correct sentence:
If you was here, we would start.","If you were here, we would start.",No error,"If you was here, we would start.",Cannot say,A,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,190,She would travel more if she _____ (have) time.,would have,will have,had,has,C,Use past simple in the if-clause.,3
Second Conditional,191,"If I _____ (be) rich, I would buy a house.",am,was,were,will be,C,Use 'were' for hypothetical situations in second conditional.,8
Second Conditional,192,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",have,has,will,won,D,Use past simple in if-clause and would + base verb in main clause.,5
Second Conditional,193,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they would tell us.",Cannot say,No error,"If they knew, they will tell us.",A,Use 'were' for hypothetical condition and past simple in if-clause.,6
Second Conditional,194,"If I _____ (be) rich, I would buy a house.",will be,am,were,was,C,Use 'were' for hypothetical situations in second conditional.,7
Second Conditional,195,"Fill in the blank: If they _____ (know) about the party, they would come.",had,will,knew,won't,C,Use past simple in if-clause and would + base verb in main clause.,5
Second Conditional,196,Fill in the blank: He would buy a car if he _____ (have) enough money.,would,had,will,won't,B,Use past simple in if-clause and would + base verb in main clause.,1
Second Conditional,197,"If they _____ (know) the truth, they would be surprised.",knew,will know,know,would know,A,Use past simple in if-clause for second conditional.,5
Second Conditional,198,"Find the error and choose the correct sentence:
If you was here, we would start.",No error,"If you was here, we would start.","If you were here, we would start.",Cannot say,C,Use 'were' for hypothetical condition and past simple in if-clause.,6
Second Conditional,199,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,No error,"If I was rich, I would travel the world.","If I were rich, I would travel the world.",D,Use 'were' for hypothetical condition and past simple in if-clause.,3
Second Conditional,200,"If they _____ (know) the truth, they would be surprised.",know,will know,would know,knew,D,Use past simple in if-clause for second conditional.,8
Second Conditional,201,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,win,had,won't,A,Use past simple in if-clause and would + base verb in main clause.,5
Second Conditional,202,"Find the error and choose the correct sentence:
She would buy the dress if she have money.",Cannot say,No error,She would buy the dress if she have money.,She would buy the dress if she had money.,D,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,203,"If I _____ (be) rich, I would buy a house.",will be,was,am,were,D,Use 'were' for hypothetical situations in second conditional.,10
Second Conditional,204,"Find the error and choose the correct sentence:
If they knew, they will tell us.",No error,"If they knew, they will tell us.","If they knew, they would tell us.",Cannot say,C,Use 'were' for hypothetical condition and past simple in if-clause.,7
Second Conditional,205,"Fill in the blank: If we _____ (live) closer, we would visit more often.",will,lived,have,won't,B,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,206,She would travel more if she _____ (have) time.,has,would have,had,will have,C,Use past simple in the if-clause.,1
Second Conditional,207,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",had,won,has,win,B,Use past simple in if-clause and would + base verb in main clause.,7
Second Conditional,208,"If they _____ (know) the truth, they would be surprised.",know,knew,would know,will know,B,Use past simple in if-clause for second conditional.,1
Second Conditional,209,"Find the error and choose the correct sentence:
If they knew, they will tell us.",Cannot say,"If they knew, they will tell us.",No error,"If they knew, they would tell us.",D,Use 'were' for hypothetical condition and past simple in if-clause.,9
Second Conditional,210,"If I _____ (be) rich, I would buy a house.",was,will be,am,were,D,Use 'were' for hypothetical situations in second conditional.,8
Second Conditional,211,She would travel more if she _____ (have) time.,had,would have,has,will have,A,Use past simple in the if-clause.,1
Second Conditional,212,"Fill in the blank: If we _____ (live) closer, we would visit more often.",would,will,lived,has,C,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,213,"If they _____ (know) the truth, they would be surprised.",know,would know,will know,knew,D,Use past simple in if-clause for second conditional.,3
Second Conditional,214,"Fill in the blank: If they _____ (know) about the party, they would come.",would,knew,has,will,B,Use past simple in if-clause and would + base verb in main clause.,8
Second Conditional,215,"Find the error and choose the correct sentence:
If you was here, we would start.","If you was here, we would start.","If you were here, we would start.",No error,Cannot say,B,Use 'were' for hypothetical condition and past simple in if-clause.,9
Second Conditional,216,"Fill in the blank: If we _____ (live) closer, we would visit more often.",has,had,lived,won't,C,Use past simple in if-clause and would + base verb in main clause.,1
Second Conditional,217,"Find the error and choose the correct sentence:
She would buy the dress if she have money.",She would buy the dress if she had money.,Cannot say,She would buy the dress if she have money.,No error,A,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,218,I would help you if I _____ (can).,will,can,could,would,C,Use 'could' for ability in second conditional.,3
Second Conditional,219,"If they _____ (know) the truth, they would be surprised.",will know,would know,know,knew,D,Use past simple in if-clause for second conditional.,6
Second Conditional,220,Fill in the blank: She would be happier if she _____ (get) the job.,has,have,got,will,C,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,221,"If I _____ (be) rich, I would buy a house.",were,am,was,will be,A,Use 'were' for hypothetical situations in second conditional.,7
Second Conditional,222,"If they _____ (know) the truth, they would be surprised.",will know,knew,would know,know,B,Use past simple in if-clause for second conditional.,7
Second Conditional,223,"Find the error and choose the correct sentence:
If he would come, we would be happy.",No error,"If he would come, we would be happy.",Cannot say,"If he came, we would be happy.",D,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,224,"If I _____ (be) rich, I would buy a house.",will be,was,were,am,C,Use 'were' for hypothetical situations in second conditional.,4
Second Conditional,225,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they would tell us.",Cannot say,No error,"If they knew, they will tell us.",A,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,226,"Fill in the blank: If we _____ (live) closer, we would visit more often.",lived,have,win,has,A,Use past simple in if-clause and would + base verb in main clause.,7
Second Conditional,227,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I was rich, I would travel the world.",Cannot say,No error,"If I were rich, I would travel the world.",D,Use 'were' for hypothetical condition and past simple in if-clause.,7
Second Conditional,228,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they would tell us.","If they knew, they will tell us.",No error,Cannot say,A,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,229,"Fill in the blank: If they _____ (know) about the party, they would come.",win,will,knew,won't,C,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,230,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I was rich, I would travel the world.","If I were rich, I would travel the world.",Cannot say,No error,B,Use 'were' for hypothetical condition and past simple in if-clause.,3
Second Conditional,231,"Find the error and choose the correct sentence:
If he would come, we would be happy.",Cannot say,"If he came, we would be happy.",No error,"If he would come, we would be happy.",B,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,232,"Fill in the blank: If we _____ (live) closer, we would visit more often.",lived,will,has,won't,A,Use past simple in if-clause and would + base verb in main clause.,10
Second Conditional,233,She would travel more if she _____ (have) time.,would have,will have,has,had,D,Use past simple in the if-clause.,4
Second Conditional,234,"Fill in the blank: If we _____ (live) closer, we would visit more often.",would,lived,have,won't,B,Use past simple in if-clause and would + base verb in main clause.,5
Second Conditional,235,"If you _____ (be) taller, you would be a basketball player.",was,were,will be,are,B,Use 'were' instead of 'was' for hypothetical condition.,8
Second Conditional,236,"Find the error and choose the correct sentence:
If he would come, we would be happy.",Cannot say,"If he would come, we would be happy.",No error,"If he came, we would be happy.",D,Use 'were' for hypothetical condition and past simple in if-clause.,9
Second Conditional,237,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,would,win,will,A,Use past simple in if-clause and would + base verb in main clause.,5
Second Conditional,238,"If you _____ (be) taller, you would be a basketball player.",will be,was,were,are,C,Use 'were' instead of 'was' for hypothetical condition.,1
Second Conditional,239,Fill in the blank: He would buy a car if he _____ (have) enough money.,had,won't,have,has,A,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,240,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I was rich, I would travel the world.","If I were rich, I would travel the world.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,7
Second Conditional,241,She would travel more if she _____ (have) time.,will have,would have,had,has,C,Use past simple in the if-clause.,2
Second Conditional,242,"If you _____ (be) taller, you would be a basketball player.",are,were,was,will be,B,Use 'were' instead of 'was' for hypothetical condition.,1
Second Conditional,243,Fill in the blank: He would buy a car if he _____ (have) enough money.,has,have,had,would,C,Use past simple in if-clause and would + base verb in main clause.,3
Second Conditional,244,"Fill in the blank: If we _____ (live) closer, we would visit more often.",will,has,lived,win,C,Use past simple in if-clause and would + base verb in main clause.,8
Second Conditional,245,She would travel more if she _____ (have) time.,has,will have,had,would have,C,Use past simple in the if-clause.,4
Second Conditional,246,"Fill in the blank: If we _____ (live) closer, we would visit more often.",would,will,has,lived,D,Use past simple in if-clause and would + base verb in main clause.,10
Second Conditional,247,"Find the error and choose the correct sentence:
If they knew, they will tell us.",No error,Cannot say,"If they knew, they will tell us.","If they knew, they would tell us.",D,Use 'were' for hypothetical condition and past simple in if-clause.,8
Second Conditional,248,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I was rich, I would travel the world.",Cannot say,"If I were rich, I would travel the world.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,249,"Find the error and choose the correct sentence:
If he would come, we would be happy.",No error,"If he would come, we would be happy.","If he came, we would be happy.",Cannot say,C,Use 'were' for hypothetical condition and past simple in if-clause.,3
Second Conditional,250,"If I _____ (be) rich, I would buy a house.",will be,was,am,were,D,Use 'were' for hypothetical situations in second conditional.,4
