Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Kinds of Nouns,203,What type of noun is 'fleet' in: The fleet sailed at dawn?,Proper,Common,Collective,Abstract,C,A collective noun names a group. Fleet refers to a group of ships.,3
Kinds of Nouns,204,Fill in the blank: The ___ of the music was enchanting.,melody (common),rhythm (abstract),Symphony (proper),notes (material),B,An abstract noun names a quality. Rhythm is a quality of music.,4
Kinds of Nouns,205,Which noun is a material noun?,joy,steel,crew,Rome,B,A material noun names a substance. Steel is a material.,5
Kinds of Nouns,206,"In the sentence: Einstein was a genius, what type of noun is 'Einstein'?",Common,Proper,Collective,Material,B,A proper noun names a specific person. Einstein is a specific individual.,6
Kinds of Nouns,207,Which noun in the sentence Loyalty is a virtue is an abstract noun?,virtue,is,loyalty,a,C,An abstract noun names a quality. Loyalty is a quality.,7
Kinds of Nouns,208,Choose the collective noun: A ___ of fish swam by.,school,wisdom,silver,Tokyo,A,A collective noun names a group. School refers to a group of fish.,8
Kinds of Nouns,209,Which sentence contains a material noun?,The audience clapped.,The smith used iron.,The village is quiet.,The plan was clever.,B,A material noun names a substance. Iron is a material.,9
Kinds of Nouns,210,"In the sentence: Iceland is cold, what type of noun is 'Iceland'?",Common,Proper,Abstract,Material,B,A proper noun names a specific place. Iceland is a specific country.,10
Kinds of Nouns,211,Identify the common noun: The chef cooked a meal.,chef,meal,cooked,the,B,A common noun refers to a general class. Meal is a general term.,2
Kinds of Nouns,212,Which is a collective noun?,lake,choir,brick,hope,B,A collective noun names a group. Choir refers to a group of singers.,3
Kinds of Nouns,213,Fill in the blank: The ___ of the fire was intense.,heat (abstract),flame (material),Everest (proper),log (common),A,An abstract noun names a concept. Heat is a concept of fire.,4
Kinds of Nouns,214,Which noun is a material noun in: He bought milk for tea?,he,milk,tea,for,B,A material noun names a substance. Milk is a material.,5
Kinds of Nouns,215,What type of noun is 'jury' in: The jury reached a verdict?,Proper,Common,Collective,Abstract,C,A collective noun names a group. Jury refers to a group of people.,6
Kinds of Nouns,216,Which sentence uses a proper noun?,The cat slept.,The Amazon is vast.,The forest is green.,The chair is old.,B,A proper noun names a specific place. Amazon is a specific river.,7
Kinds of Nouns,217,Choose the abstract noun: Her ___ moved the crowd.,speech,table,village,band,A,An abstract noun names a concept. Speech is a concept.,8
Kinds of Nouns,218,"In the sentence: The nitrogen in the soil is essential, what type of noun is 'nitrogen'?",Common,Material,Abstract,Collective,B,A material noun names a substance. Nitrogen is a material.,9
Kinds of Nouns,219,Which is a collective noun in: A ___ of bees buzzed loudly?,hive,anger,copper,Sydney,A,A collective noun names a group. Hive refers to a group of bees.,10
Kinds of Nouns,220,What type of noun is 'justice' in: Justice prevails?,Proper,Common,Abstract,Material,C,An abstract noun names a concept. Justice is a concept.,3
Kinds of Nouns,221,Identify the proper noun: The concert is held in Vienna.,concert,Vienna,held,in,B,A proper noun names a specific place. Vienna is a specific city.,4
Kinds of Nouns,222,Which noun is a material noun?,peace,glass,tribe,market,B,A material noun names a substance. Glass is a material.,5
Kinds of Nouns,223,Fill in the blank: A ___ of workers built the bridge.,crew (collective),effort (abstract),cement (material),Paris (proper),A,A collective noun names a group. Crew refers to a group of workers.,6
Kinds of Nouns,224,Which sentence contains an abstract noun?,The table is sturdy.,The wind blew hard.,His determination succeeded.,The flock flew away.,C,An abstract noun names a quality. Determination is a quality.,7
Kinds of Nouns,225,What type of noun is 'Red Cross' in: The Red Cross helped victims?,Proper,Common,Collective,Abstract,A,A proper noun names a specific organization. Red Cross is a specific entity.,8
Number,226,What is the plural form of 'deer'?,deers,deer,deeres,deeries,B,Deer is the same in singular and plural.,1
Number,227,Choose the correct plural form: The ___ are in the garden.,roses,rosees,rosies,rosen,A,Rose forms its plural by adding s.,2
Number,228,Which sentence uses the correct plural form?,The penes are on the desk.,The pens are on the desk.,The pennies are on the desk.,The pen are on the desk.,B,Pen forms its plural by adding s.,3
Number,229,Fill in the blank: The ___ of the film were thrilling.,scenes,scennes,scenies,sceneses,A,Scene forms its plural by adding s.,4
Number,230,What is the plural form of 'shelf'?,shelfs,shelves,shelfes,shelfies,B,Shelf forms its plural by changing f to ves.,5
Number,231,Which noun is correctly pluralized?,bushes,buss,busies,busen,A,Bush forms its plural by adding es.,6
Number,232,Choose the correct plural form: The ___ were chirping.,sparrows,sparrowes,sparrowies,sparrowen,A,Sparrow forms its plural by adding s.,7
Number,233,"In the sentence: The diagnoses were accurate, what is the plural form of 'diagnosis'?",diagnosises,diagnoses,diagnosies,diagnosis,B,Diagnosis forms its plural as diagnoses.,8
Number,234,Which sentence uses the correct plural form?,The foots ached.,The feet ached.,The footes ached.,The feetes ached.,B,Foot forms its plural as feet.,9
Number,235,What is the plural form of 'step-son'?,step-sons,steps-son,step-son,steps-sons,A,"The compound noun step-son pluralizes the main noun, son, to sons.",10
Number,236,Fill in the blank: The ___ are in the park.,tree,trees,treees,treies,B,Tree forms its plural by adding s.,2
Number,237,Which noun is correctly pluralized?,ladys,ladies,ladie,ladyes,B,Lady forms its plural by changing y to ies.,3
Number,238,Choose the correct plural form: The ___ were blooming.,flowers,floweres,floweries,floweren,A,Flower forms its plural by adding s.,4
Number,239,What is the plural form of 'knife'?,knifes,knives,knifees,knifies,B,Knife forms its plural by changing f to ves.,5
Number,240,Which sentence uses the correct plural form?,The tooth ached.,The teeth ached.,The teethes ached.,The tooths ached.,B,Tooth forms its plural as teeth.,6
Number,241,Fill in the blank: The ___ of the magazine are colorful.,covers,coveres,coveries,coverses,A,Cover forms its plural by adding s.,7
Number,242,Which noun is correctly pluralized?,synopsis,synopses,synopsises,synopsies,B,Synopsis forms its plural as synopses.,8
Number,243,Choose the correct plural form: The ___ were running.,horses,horsees,horsies,horsen,A,Horse forms its plural by adding s.,9
Number,244,What is the plural form of 'louse'?,louses,lice,lousies,lousen,B,Louse forms its plural as lice.,10
Number,245,Which sentence uses the correct plural form?,The mans worked late.,The man worked late.,The men worked late.,The mene worked late.,C,Man forms its plural as men.,3
Number,246,Fill in the blank: The ___ of the school are bright.,rooms,roomes,roomies,roomses,A,Room forms its plural by adding s.,4
Number,247,Which noun is correctly pluralized?,partys,parties,partie,partyes,B,Party forms its plural by changing y to ies.,5
Number,248,Choose the correct plural form: The ___ were dancing.,groups,groupes,groupies,groupen,A,Group forms its plural by adding s.,6
Number,249,What is the plural form of 'wolf'?,wolfs,wolves,wolfes,wolfies,B,Wolf forms its plural by changing f to ves.,7
Number,250,Which sentence uses the correct plural form?,The axis of the graphs are clear.,The axes of the graphs are clear.,The axises of the graph are clear.,The axe of the graphs are clear.,B,Axis forms its plural as axes. Graph forms its plural as graphs.,8
Gender,251,What gender does the noun 'duke' denote?,Feminine,Masculine,Common,Neuter,B,Duke refers to a male person.,1
Gender,252,Choose the feminine form of 'priest'.,priestess,priestes,priestette,priesta,A,The feminine form of priest is priestess.,2
Gender,253,Which noun is of common gender?,bull,cow,farmer,window,C,A common gender noun refers to both male and female. Farmer fits this.,3
Gender,254,Correct the pronoun error: My uncle is a pilot. She flies planes.,He,It,They,No change,A,"Uncle is masculine, so she should be he.",4
Gender,255,Which noun is neuter gender?,captain,lamp,duchess,nephew,B,Neuter gender nouns denote inanimate objects. Lamp is inanimate.,5
Gender,256,What gender does the noun 'countess' denote?,Masculine,Feminine,Common,Neuter,B,Countess refers to a female person.,6
Gender,257,Choose the feminine form of 'dog'.,bitch,dogess,dogette,doga,A,The feminine form of dog is bitch.,7
Gender,258,Which noun is of common gender?,stag,hind,engineer,mirror,C,A common gender noun refers to both male and female. Engineer fits this.,8
Gender,259,Correct the pronoun error: The car is fast. She races well.,He,It,They,No change,B,"Car is neuter, so she should be it.",9
Gender,260,Which noun is neuter gender?,salesman,phone,saleswoman,vendor,B,Neuter gender nouns denote inanimate objects. Phone is inanimate.,10
Gender,261,What gender does the noun 'baron' denote?,Feminine,Masculine,Common,Neuter,B,Baron refers to a male person.,2
Gender,262,Choose the feminine form of 'count'.,countess,countes,countette,counta,A,The feminine form of count is countess.,3
Gender,263,Which noun is of common gender?,drake,duck,neighbor,clock,C,A common gender noun refers to both male and female. Neighbor fits this.,4
Gender,264,Correct the pronoun error: My niece is smart. He studies well.,She,It,They,No change,A,"Niece is feminine, so he should be she.",5
Gender,265,Which noun is neuter gender?,host,guest,blanket,hostess,C,Neuter gender nouns denote inanimate objects. Blanket is inanimate.,6
Gender,266,What gender does the noun 'heroine' denote?,Masculine,Feminine,Common,Neuter,B,Heroine refers to a female person.,7
Gender,267,Choose the feminine form of 'horse'.,mare,horsess,horsette,horsea,A,The feminine form of horse is mare.,8
Gender,268,Which noun is of common gender?,emperor,empress,scientist,vase,C,A common gender noun refers to both male and female. Scientist fits this.,9
Gender,269,Correct the pronoun error: The house is old. He needs repairs.,She,It,They,No change,B,"House is neuter, so he should be it.",10
Gender,270,Which noun is neuter gender?,actor,bird,frame,actress,C,Neuter gender nouns denote inanimate objects. Frame is inanimate.,3
Gender,271,What gender does the noun 'hero' denote?,Feminine,Masculine,Common,Neuter,B,Hero refers to a male person.,4
Gender,272,Choose the feminine form of 'tiger'.,tigress,tigeress,tigerette,tigera,A,The feminine form of tiger is tigress.,5
Gender,273,Which noun is of common gender?,nephew,niece,cousin,lamp,C,A common gender noun refers to both male and female. Cousin fits this.,6
Gender,274,Correct the pronoun error: My friend is funny. He laughs a lot.,She,It,They,No change,C,"Friend is common gender, so he should be they to be gender-neutral.",7
Gender,275,Which noun is neuter gender?,king,queen,portrait,prince,C,Neuter gender nouns denote inanimate objects. Portrait is inanimate.,8
Possessives and Appositives,276,Choose the correct possessive form: This is ___ car.,Amin's,Amins,Amin,Amins',A,Singular noun Amin takes 's for possessive.,1
Possessives and Appositives,277,What is the possessive form of 'cats'?,cats',cat's,catses,catss,A,Plural noun ending in s takes an apostrophe for possessive.,2
Possessives and Appositives,278,"Identify the appositive in the sentence: Ms. Rima, our coach, is strict.",Ms. Rima,our coach,is,strict,B,An appositive renames another noun. Our coach renames Ms. Rima.,3
Possessives and Appositives,279,Correct the possessive form: The mens team won.,men's,mens',mans',men,A,"Plural of man is men, possessive is men's.",4
Possessives and Appositives,280,Which sentence correctly uses a possessive?,The birds nest is high.,The bird's nest is high.,The birds' nest is high.,The bird nest is high.,B,Singular noun bird takes 's for possessive.,5
Possessives and Appositives,281,What is the possessive form of 'children'?,childrens,children's,childs,childrens',B,Plural noun children takes 's for possessive.,6
Possessives and Appositives,282,"Identify the appositive: My cousin, Zara, is a singer.",Zara,cousin,is,singer,A,An appositive renames another noun. Zara renames cousin.,7
Possessives and Appositives,283,Correct the possessive form: The ladys dress is red.,ladies',lady's,ladyes,lady,B,Singular noun lady takes 's for possessive.,8
Possessives and Appositives,284,Which sentence correctly uses both a possessive and an appositive?,"Tina's aunt, a nurse is kind.","Tinas' aunt, a nurse, is kind.","Tina aunt, a nurse, is kind.",Tina's aunt a nurse is kind.,A,"Tina's is the possessive form, a nurse is an appositive.",9
Possessives and Appositives,285,"What is the possessive form of 'goodness' in: For ___ sake, be kind.",goodness's,goodnesses,goodness,goodnesses',C,For goodness' sake omits s to avoid hissing sound.,10
Possessives and Appositives,286,Choose the correct possessive form: This is ___ laptop.,Soha's,Sohas,Soha,Sohas',A,Singular noun Soha takes 's for possessive.,2
Possessives and Appositives,287,"Identify the appositive: The town, Sylhet, is scenic.",Sylhet,town,is,scenic,A,An appositive renames another noun. Sylhet renames town.,3
Possessives and Appositives,288,Correct the possessive form: The dogs kennel is clean.,dogs',dog's,dogses,dogss,A,Plural noun ending in s takes an apostrophe for possessive.,4
Possessives and Appositives,289,Which sentence uses a possessive correctly?,The trees' leaves are green.,The tree leaves are green.,The trees leaf are green.,The tree's leaves is green.,A,Plural noun trees takes an apostrophe for possessive.,5
Possessives and Appositives,290,What is the possessive form of 'babies'?,babys,babies',babie,babieses,B,Plural noun ending in s takes an apostrophe for possessive.,6
Possessives and Appositives,291,"Identify the appositive: My sister, a painter, is creative.",painter,sister,is,creative,A,An appositive renames another noun. Painter renames sister.,7
Possessives and Appositives,292,Correct the possessive form: The cats toys are scattered.,cats',cat's,catses,catss,A,Plural noun ending in s takes an apostrophe for possessive.,8
Possessives and Appositives,293,Which sentence correctly uses a possessive?,The workers' tools are sharp.,The worker tools are sharp.,The workers tool are sharp.,The worker's tools is sharp.,A,Plural noun workers takes an apostrophe for possessive.,9
Possessives and Appositives,294,What is the possessive form of 'Rahim' in: This is ___ bike.,Rahim's,Rahims,Rahim,Rahims',A,Singular noun Rahim takes 's for possessive.,10
Possessives and Appositives,295,"Identify the appositive: The artist, Mona, is talented.",Mona,artist,is,talented,A,An appositive renames another noun. Mona renames artist.,3
Possessives and Appositives,296,Correct the possessive form: The mens hats are new.,men's,mens',mans',men,A,"Plural of man is men, possessive is men's.",4
Possessives and Appositives,297,Which sentence uses a possessive correctly?,The horses' hooves are clean.,The horse hooves are clean.,The horses hoof are clean.,The horse's hooves is clean.,A,Plural noun horses takes an apostrophe for possessive.,5
Possessives and Appositives,298,What is the possessive form of 'students'?,students',student's,studentses,studentss,A,Plural noun ending in s takes an apostrophe for possessive.,6
Possessives and Appositives,299,"Identify the appositive: The scientist, Edison, invented the bulb.",Edison,scientist,invented,bulb,A,An appositive renames another noun. Edison renames scientist.,7
Possessives and Appositives,300,Which sentence correctly uses both a possessive and an appositive?,"Lila's cousin, a poet is famous.","Lilas' cousin, a poet, is famous.","Lila cousin, a poet, is famous.",Lila's cousin a poet is famous.,A,"Lila's is the possessive form, a poet is an appositive.",8
