Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,54,\(x^2 + 10x + 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 6 এবং 4,x = -6 এবং 4,x = 6 এবং -4,x = -6 এবং -4,D,"গুণক বিশ্লেষণ: \(x^2 + 10x + 24 = (x + 6)(x + 4) = 0\)। মূল: \(x = -6\) অথবা \(x = -4\)। যাচাই: \(x = -6\) এর জন্য, \(36 - 60 + 24 = 0\); \(x = -4\) এর জন্য, \(16 - 40 + 24 = 0\)।",4
একঘাত সমীকরণ,55,\(\frac{2x + 3}{5} - \frac{x - 1}{10} = 1\) সমীকরণটি সমাধান করুন।,x = 1,x = 2,x = 3,x = 4,A,"১০ দ্বারা গুণ করুন: \(2(2x + 3) - (x - 1) = 10\)। সরলীকরণ: \(4x + 6 - x + 1 = 10\), \(3x + 7 = 10\), \(3x = 3\), \(x = 1\)। যাচাই: \(\frac{2(1) + 3}{5} - \frac{1 - 1}{10} = 1\)।",7
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,56,\(x^2 - 9x + 20 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -4 এবং -5,x = 3 এবং 6,x = 2 এবং 7,x = 4 এবং 5,D,"গুণক বিশ্লেষণ: \(x^2 - 9x + 20 = (x - 4)(x - 5) = 0\)। মূল: \(x = 4\) অথবা \(x = 5\)। যাচাই: \(x = 4\) এর জন্য, \(16 - 36 + 20 = 0\); \(x = 5\) এর জন্য, \(25 - 45 + 20 = 0\)।",10
একঘাত সমীকরণ,57,একটি দুই অঙ্কের সংখ্যার অঙ্কগুলির যোগফল ৮। অঙ্কগুলি পাল্টালে নতুন সংখ্যা মূল সংখ্যার চেয়ে ৩৬ কম হয়। সংখ্যাটি খুঁজুন।,62,71,80,53,A,"ধরি, দশক স্থানের অঙ্ক \(t\), একক স্থানের অঙ্ক \(8 - t\)। মূল সংখ্যা: \(10t + (8 - t) = 9t + 8\)। নতুন সংখ্যা: \(10(8 - t) + t = 80 - 9t\)। সমীকরণ: \(80 - 9t = (9t + 8) - 36\)। সমাধান: \(80 - 9t = 9t - 28\), \(108 = 18t\), \(t = 6\)। সংখ্যা: \(9(6) + 8 = 62\)। যাচাই: \(62 → 26\), \(62 - 36 = 26\)।",3
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,58,\(x^2 + x - 30 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 6 এবং -5,x = -6 এবং -5,x = 6 এবং 5,x = -6 এবং 5,D,"গুণক বিশ্লেষণ: \(x^2 + x - 30 = (x + 6)(x - 5) = 0\)। মূল: \(x = -6\) অথবা \(x = 5\)। যাচাই: \(x = -6\) এর জন্য, \(36 + 6 - 30 = 0\); \(x = 5\) এর জন্য, \(25 + 5 - 30 = 0\)।",6
একঘাত সমীকরণ,59,\(\frac{2x}{3} + 6 = 10\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৬ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 6 = 4 + 6 = 10\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,60,\(x^2 - 11x + 30 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -5 এবং -6,x = 4 এবং 7,x = 3 এবং 8,x = 5 এবং 6,D,"গুণক বিশ্লেষণ: \(x^2 - 11x + 30 = (x - 5)(x - 6) = 0\)। মূল: \(x = 5\) অথবা \(x = 6\)। যাচাই: \(x = 5\) এর জন্য, \(25 - 55 + 30 = 0\); \(x = 6\) এর জন্য, \(36 - 66 + 30 = 0\)।",8
একঘাত সমীকরণ,61,\(\frac{3x}{4} + 4 = 10\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 4 = 6 + 4 = 10\)।,5
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,62,\(x^2 + 5x - 14 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 7 এবং -2,x = -7 এবং -2,x = 7 এবং 2,x = -7 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 5x - 14 = (x + 7)(x - 2) = 0\)। মূল: \(x = -7\) অথবা \(x = 2\)। যাচাই: \(x = -7\) এর জন্য, \(49 - 35 - 14 = 0\); \(x = 2\) এর জন্য, \(4 + 10 - 14 = 0\)।",2
একঘাত সমীকরণ,63,\(\frac{4x}{5} + 2 = 6\) সমীকরণটি সমাধান করুন।,x = 5,x = 6,x = 7,x = 8,A,২ বিয়োগ করুন: \(\frac{4x}{5} = 4\)। ৫ দ্বারা গুণ করুন: \(4x = 20\)। ৪ দ্বারা ভাগ করুন: \(x = 5\)। যাচাই: \(\frac{4(5)}{5} + 2 = 4 + 2 = 6\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,64,\(x^2 + 11x + 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 8 এবং 3,x = -8 এবং 3,x = 8 এবং -3,x = -8 এবং -3,D,"গুণক বিশ্লেষণ: \(x^2 + 11x + 24 = (x + 8)(x + 3) = 0\)। মূল: \(x = -8\) অথবা \(x = -3\)। যাচাই: \(x = -8\) এর জন্য, \(64 - 88 + 24 = 0\); \(x = -3\) এর জন্য, \(9 - 33 + 24 = 0\)।",7
একঘাত সমীকরণ,65,\(\frac{3x}{4} + 5 = 11\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৫ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 5 = 6 + 5 = 11\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,66,\(x^2 - 8x + 16 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -4,x = 2,x = -2,x = 4,D,"গুণক বিশ্লেষণ: \(x^2 - 8x + 16 = (x - 4)^2 = 0\)। মূল: \(x = 4\)। যাচাই: \(x = 4\) এর জন্য, \(16 - 32 + 16 = 0\)।",3
একঘাত সমীকরণ,67,একটি দুই অঙ্কের সংখ্যার অঙ্কগুলির যোগফল ৭। অঙ্কগুলি পাল্টালে নতুন সংখ্যা মূল সংখ্যার চেয়ে ৯ কম হয়। সংখ্যাটি খুঁজুন।,43,52,61,70,A,"ধরি, দশক স্থানের অঙ্ক \(t\), একক স্থানের অঙ্ক \(7 - t\)। মূল সংখ্যা: \(10t + (7 - t) = 9t + 7\)। নতুন সংখ্যা: \(10(7 - t) + t = 70 - 9t\)। সমীকরণ: \(70 - 9t = (9t + 7) - 9\)। সমাধান: \(70 - 9t = 9t - 2\), \(72 = 18t\), \(t = 4\)। সংখ্যা: \(9(4) + 7 = 43\)। যাচাই: \(43 → 34\), \(43 - 9 = 34\)।",6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,68,\(x^2 + 2x - 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -6 এবং 4,x = 6 এবং -4,x = -6 এবং -4,x = 6 এবং 4,A,"গুণক বিশ্লেষণ: \(x^2 + 2x - 24 = (x + 6)(x - 4) = 0\)। মূল: \(x = -6\) অথবা \(x = 4\)। যাচাই: \(x = -6\) এর জন্য, \(36 - 12 - 24 = 0\); \(x = 4\) এর জন্য, \(16 + 8 - 24 = 0\)।",9
একঘাত সমীকরণ,69,\(\frac{2x}{3} + 7 = 11\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৭ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 7 = 4 + 7 = 11\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,70,\(x^2 - 10x + 25 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -5,x = 3,x = -3,x = 5,D,"গুণক বিশ্লেষণ: \(x^2 - 10x + 25 = (x - 5)^2 = 0\)। মূল: \(x = 5\)। যাচাই: \(x = 5\) এর জন্য, \(25 - 50 + 25 = 0\)।",5
একঘাত সমীকরণ,71,\(\frac{3x}{4} + 6 = 12\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৬ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 6 = 6 + 6 = 12\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,72,\(x^2 + 4x - 12 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 6 এবং -2,x = -6 এবং -2,x = 6 এবং 2,x = -6 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 4x - 12 = (x + 6)(x - 2) = 0\)। মূল: \(x = -6\) অথবা \(x = 2\)। যাচাই: \(x = -6\) এর জন্য, \(36 - 24 - 12 = 0\); \(x = 2\) এর জন্য, \(4 + 8 - 12 = 0\)।",2
একঘাত সমীকরণ,73,\(\frac{2x}{3} + 8 = 12\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৮ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 8 = 4 + 8 = 12\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,74,\(x^2 - 12x + 36 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -6,x = 4,x = -4,x = 6,D,"গুণক বিশ্লেষণ: \(x^2 - 12x + 36 = (x - 6)^2 = 0\)। মূল: \(x = 6\)। যাচাই: \(x = 6\) এর জন্য, \(36 - 72 + 36 = 0\)।",7
একঘাত সমীকরণ,75,\(\frac{3x}{4} + 7 = 13\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৭ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 7 = 6 + 7 = 13\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,76,\(x^2 + 6x - 16 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 8 এবং -2,x = -8 এবং -2,x = 8 এবং 2,x = -8 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 6x - 16 = (x + 8)(x - 2) = 0\)। মূল: \(x = -8\) অথবা \(x = 2\)। যাচাই: \(x = -8\) এর জন্য, \(64 - 48 - 16 = 0\); \(x = 2\) এর জন্য, \(4 + 12 - 16 = 0\)।",3
একঘাত সমীকরণ,77,\(\frac{2x}{3} + 9 = 13\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৯ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 9 = 4 + 9 = 13\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,78,\(x^2 - 13x + 42 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -6 এবং -7,x = 5 এবং 8,x = 4 এবং 9,x = 6 এবং 7,D,"গুণক বিশ্লেষণ: \(x^2 - 13x + 42 = (x - 6)(x - 7) = 0\)। মূল: \(x = 6\) অথবা \(x = 7\)। যাচাই: \(x = 6\) এর জন্য, \(36 - 78 + 42 = 0\); \(x = 7\) এর জন্য, \(49 - 91 + 42 = 0\)।",9
একঘাত সমীকরণ,79,\(\frac{3x}{4} + 8 = 14\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৮ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 8 = 6 + 8 = 14\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,80,\(x^2 + 7x - 18 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 9 এবং -2,x = -9 এবং -2,x = 9 এবং 2,x = -9 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 7x - 18 = (x + 9)(x - 2) = 0\)। মূল: \(x = -9\) অথবা \(x = 2\)। যাচাই: \(x = -9\) এর জন্য, \(81 - 63 - 18 = 0\); \(x = 2\) এর জন্য, \(4 + 14 - 18 = 0\)।",5
একঘাত সমীকরণ,81,\(\frac{2x}{3} + 10 = 14\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১০ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 10 = 4 + 10 = 14\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,82,\(x^2 - 15x + 56 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -7 এবং -8,x = 6 এবং 9,x = 5 এবং 10,x = 7 এবং 8,D,"গুণক বিশ্লেষণ: \(x^2 - 15x + 56 = (x - 7)(x - 8) = 0\)। মূল: \(x = 7\) অথবা \(x = 8\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 105 + 56 = 0\); \(x = 8\) এর জন্য, \(64 - 120 + 56 = 0\)।",2
একঘাত সমীকরণ,83,\(\frac{3x}{4} + 9 = 15\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৯ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 9 = 6 + 9 = 15\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,84,\(x^2 + 3x - 28 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -7 এবং 4,x = 7 এবং -4,x = -7 এবং -4,x = 7 এবং 4,A,"গুণক বিশ্লেষণ: \(x^2 + 3x - 28 = (x + 7)(x - 4) = 0\)। মূল: \(x = -7\) অথবা \(x = 4\)। যাচাই: \(x = -7\) এর জন্য, \(49 - 21 - 28 = 0\); \(x = 4\) এর জন্য, \(16 + 12 - 28 = 0\)।",7
একঘাত সমীকরণ,85,\(\frac{2x}{3} + 11 = 15\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১১ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 11 = 4 + 11 = 15\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,86,\(x^2 - 4x - 21 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 7 এবং -3,x = -7 এবং -3,x = 7 এবং 3,x = -7 এবং 3,A,"গুণক বিশ্লেষণ: \(x^2 - 4x - 21 = (x - 7)(x + 3) = 0\)। মূল: \(x = 7\) অথবা \(x = -3\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 28 - 21 = 0\); \(x = -3\) এর জন্য, \(9 + 12 - 21 = 0\)।",3
একঘাত সমীকরণ,87,\(\frac{3x}{4} + 10 = 16\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১০ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 10 = 6 + 10 = 16\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,88,\(x^2 + 5x - 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -8 এবং 3,x = 8 এবং -3,x = -8 এবং -3,x = 8 এবং 3,A,"গুণক বিশ্লেষণ: \(x^2 + 5x - 24 = (x + 8)(x - 3) = 0\)। মূল: \(x = -8\) অথবা \(x = 3\)। যাচাই: \(x = -8\) এর জন্য, \(64 - 40 - 24 = 0\); \(x = 3\) এর জন্য, \(9 + 15 - 24 = 0\)।",9
একঘাত সমীকরণ,89,\(\frac{2x}{3} + 12 = 16\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১২ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 12 = 4 + 12 = 16\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,90,\(x^2 - 6x - 27 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -9 এবং 3,x = 9 এবং -3,x = -9 এবং -3,x = 9 এবং 3,B,"গুণক বিশ্লেষণ: \(x^2 - 6x - 27 = (x - 9)(x + 3) = 0\)। মূল: \(x = 9\) অথবা \(x = -3\)। যাচাই: \(x = 9\) এর জন্য, \(81 - 54 - 27 = 0\); \(x = -3\) এর জন্য, \(9 + 18 - 27 = 0\)।",5
একঘাত সমীকরণ,91,\(\frac{3x}{4} + 11 = 17\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১১ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 11 = 6 + 11 = 17\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,92,\(x^2 + 7x - 30 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -10 এবং 3,x = 10 এবং -3,x = -10 এবং -3,x = 10 এবং 3,A,"গুণক বিশ্লেষণ: \(x^2 + 7x - 30 = (x + 10)(x - 3) = 0\)। মূল: \(x = -10\) অথবা \(x = 3\)। যাচাই: \(x = -10\) এর জন্য, \(100 - 70 - 30 = 0\); \(x = 3\) এর জন্য, \(9 + 21 - 30 = 0\)।",2
একঘাত সমীকরণ,93,\(\frac{2x}{3} + 13 = 17\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৩ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 13 = 4 + 13 = 17\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,94,\(x^2 - 8x + 15 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -5 এবং -3,x = 4 এবং 6,x = 3 এবং 5,x = -3 এবং -5,C,"গুণক বিশ্লেষণ: \(x^2 - 8x + 15 = (x - 3)(x - 5) = 0\)। মূল: \(x = 3\) অথবা \(x = 5\)। যাচাই: \(x = 3\) এর জন্য, \(9 - 24 + 15 = 0\); \(x = 5\) এর জন্য, \(25 - 40 + 15 = 0\)।",7
একঘাত সমীকরণ,95,\(\frac{3x}{4} + 12 = 18\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১২ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 12 = 6 + 12 = 18\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,96,\(x^2 + 2x - 15 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 5 এবং -3,x = -5 এবং -3,x = 5 এবং 3,x = -5 এবং 3,D,"গুণক বিশ্লেষণ: \(x^2 + 2x - 15 = (x + 5)(x - 3) = 0\)। মূল: \(x = -5\) অথবা \(x = 3\)। যাচাই: \(x = -5\) এর জন্য, \(25 - 10 - 15 = 0\); \(x = 3\) এর জন্য, \(9 + 6 - 15 = 0\)।",3
একঘাত সমীকরণ,97,\(\frac{2x}{3} + 14 = 18\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৪ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 14 = 4 + 14 = 18\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,98,\(x^2 - 9x + 18 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -6 এবং -3,x = 3 এবং 6,x = -3 এবং -6,x = -3 এবং 6,B,"গুণক বিশ্লেষণ: \(x^2 - 9x + 18 = (x - 3)(x - 6) = 0\)। মূল: \(x = 3\) অথবা \(x = 6\)। যাচাই: \(x = 3\) এর জন্য, \(9 - 27 + 18 = 0\); \(x = 6\) এর জন্য, \(36 - 54 + 18 = 0\)।",9
একঘাত সমীকরণ,99,\(\frac{3x}{4} + 13 = 19\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৩ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 13 = 6 + 13 = 19\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,100,\(x^2 + 4x - 32 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -8 এবং 4,x = 8 এবং -4,x = -8 এবং -4,x = 8 এবং 4,A,"গুণক বিশ্লেষণ: \(x^2 + 4x - 32 = (x + 8)(x - 4) = 0\)। মূল: \(x = -8\) অথবা \(x = 4\)। যাচাই: \(x = -8\) এর জন্য, \(64 - 32 - 32 = 0\); \(x = 4\) এর জন্য, \(16 + 16 - 32 = 0\)।",5
একঘাত সমীকরণ,101,\(\frac{2x}{3} + 15 = 19\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৫ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 15 = 4 + 15 = 19\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,102,\(x^2 - 10x + 24 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -6 এবং -4,x = 4 এবং 6,x = -4 এবং -6,x = -4 এবং 6,B,"গুণক বিশ্লেষণ: \(x^2 - 10x + 24 = (x - 4)(x - 6) = 0\)। মূল: \(x = 4\) অথবা \(x = 6\)। যাচাই: \(x = 4\) এর জন্য, \(16 - 40 + 24 = 0\); \(x = 6\) এর জন্য, \(36 - 60 + 24 = 0\)।",2
একঘাত সমীকরণ,103,\(\frac{3x}{4} + 14 = 20\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৪ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 14 = 6 + 14 = 20\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,104,\(x^2 + 6x - 27 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 9 এবং -3,x = -9 এবং -3,x = 9 এবং 3,x = -9 এবং 3,D,"গুণক বিশ্লেষণ: \(x^2 + 6x - 27 = (x + 9)(x - 3) = 0\)। মূল: \(x = -9\) অথবা \(x = 3\)। যাচাই: \(x = -9\) এর জন্য, \(81 - 54 - 27 = 0\); \(x = 3\) এর জন্য, \(9 + 18 - 27 = 0\)।",7
একঘাত সমীকরণ,105,\(\frac{2x}{3} + 16 = 20\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৬ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 16 = 4 + 16 = 20\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,106,\(x^2 - 11x + 28 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -7 এবং -4,x = 4 এবং 7,x = -4 এবং -7,x = -4 এবং 7,B,"গুণক বিশ্লেষণ: \(x^2 - 11x + 28 = (x - 4)(x - 7) = 0\)। মূল: \(x = 4\) অথবা \(x = 7\)। যাচাই: \(x = 4\) এর জন্য, \(16 - 44 + 28 = 0\); \(x = 7\) এর জন্য, \(49 - 77 + 28 = 0\)।",3
একঘাত সমীকরণ,107,\(\frac{3x}{4} + 15 = 21\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,১৫ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 15 = 6 + 15 = 21\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,108,\(x^2 + 8x - 20 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -10 এবং 2,x = 10 এবং -2,x = -10 এবং -2,x = 10 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 8x - 20 = (x + 10)(x - 2) = 0\)। মূল: \(x = -10\) অথবা \(x = 2\)। যাচাই: \(x = -10\) এর জন্য, \(100 - 80 - 20 = 0\); \(x = 2\) এর জন্য, \(4 + 16 - 20 = 0\)।",9
একঘাত সমীকরণ,109,\(\frac{2x}{3} + 17 = 21\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,১৭ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 17 = 4 + 17 = 21\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,110,\(x^2 - 12x + 32 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -8 এবং -4,x = 4 এবং 8,x = -4 এবং -8,x = -4 এবং 8,B,"গুণক বিশ্লেষণ: \(x^2 - 12x + 32 = (x - 4)(x - 8) = 0\)। মূল: \(x = 4\) অথবা \(x = 8\)। যাচাই: \(x = 4\) এর জন্য, \(16 - 48 + 32 = 0\); \(x = 8\) এর জন্য, \(64 - 96 + 32 = 0\)।",5
