Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,111,2x/5 + 1 ≤ 3 সমাধান করুন।,x ≤ 5,x ≥ 5,x < 5,x > 5,A,2x/5 ≤ 2; x ≤ 5।,6
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,112,-2(x - 3) < 4 সমাধান করুন।,x > 1,x < 1,x ≥ 1,x ≤ 1,A,-2x + 6 < 4; x > 1।,6
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,113,4x + 1 < 2x + 9 সমাধান করুন।,x < 4,x > 4,x ≤ 4,x ≥ 4,A,2x < 8; x < 4।,7
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,114,-4(x + 1) ≤ 8 সমাধান করুন।,x ≥ -3,x ≤ -3,x > -3,x < -3,A,-4x - 4 ≤ 8; x ≥ -3।,7
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,115,x/4 + 3 > 5 সমাধান করুন।,x > 8,x < 8,x ≥ 8,x ≤ 8,A,x/4 > 2; x > 8।,8
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,116,3(x - 2) < x + 2 সমাধান করুন।,x < 4,x > 4,x ≤ 4,x ≥ 4,A,3x - 6 < x + 2; x < 4।,8
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,117,5 - 2x ≥ x - 1 সমাধান করুন।,x ≤ 2,x ≥ 2,x < 2,x > 2,A,5 - 2x ≥ x - 1; x ≤ 2।,9
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,118,(x + 3)/2 - 1 ≤ 1 সমাধান করুন।,x ≤ 4,x ≥ 4,x < 4,x > 4,A,(x + 3)/2 ≤ 2; x ≤ 4।,9
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,119,4x - 3 ≤ x + 6 সমাধান করুন।,x ≤ 3,x ≥ 3,x < 3,x > 3,A,3x ≤ 9; x ≤ 3।,10
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,120,2(x + 4) > x + 6 সমাধান করুন।,x > -2,x < -2,x ≥ -2,x ≤ -2,A,2x + 8 > x + 6; x > -2।,10
অসমতার ব্যবহার,121,একটি পরীক্ষায় x নম্বর পাওয়া গেছে; সর্বনিম্ন মান ০ এর বেশি এবং সর্বোচ্চ মান ১০০ এর কম। নিচের কোনটি সঠিক?,x ≤ 0,x ≥ 100,0 ≤ x ≤ 100,0 < x < 100,D,নম্বর 0 থেকে 100 এর মধ্যে।,1
অসমতার ব্যবহার,122,x টি পেন্সিল ৪ টাকায় কেনা; মোট খরচ ≤ ২০। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,4x ≤ 20; x ≤ 5।,1
অসমতার ব্যবহার,123,একটি গাড়ির বেগ x কিমি/ঘণ্টা; এবং সর্বোচ্চ বেগ ৬০। নিচের কোনটি সঠিক?,x ≥ 60,x ≤ 60,x = 60,কোনটিই নয়,B,বেগ ৬০ কিমি/ঘণ্টার বেশি নয়।,2
অসমতার ব্যবহার,124,১ কেজি চাল ৪৫ টাকা/কেজি; মোট খরচ < ১৮০। x এর মান কী?,x < 4,x > 4,x ≤ 4,x ≥ 4,A,45x < 180; x < 4।,2
অসমতার ব্যবহার,125,একটি ছাত্র x ঘণ্টা পড়ে; সর্বনিম্ন মান ২ এবং সর্বোচ্চ মান ৫ এর কম। নিচের কোনটি সঠিক?,x < 2,x ≥ 5,2 < x < 5,2 ≤ x < 5,D,পড়ার সময় ২ থেকে ৫ ঘণ্টার মধ্যে।,3
অসমতার ব্যবহার,126,একটি বইয়ের দাম x টাকা; সর্বনিম্ন মান ৫৫ এবং সর্বোচ্চ মান ১১০।। নিচের কোনটি সঠিক?,x < 55,x > 110,55 < x < 110,55 ≤ x ≤ 110,D,দাম ৫৫ থেকে ১১০ টাকার মধ্যে।,3
অসমতার ব্যবহার,127,একটি বাস x কিমি চলে; সর্বনিম্ন মান ১২০ এর বেশি এবং সর্বোচ্চ মান ২৫০ এর কম।। নিচের কোনটি সঠিক?,x ≤ 120,x ≥ 250,120 ≤ x ≤ 250,120 < x < 250,D,দূরত্ব ১২০ থেকে ২৫০ কিমির মধ্যে।,4
অসমতার ব্যবহার,128,১ টি টিকিট ২২ টাকা; মোট খরচ ≤ ১৩২। x এর মান কী?,x ≤ 6,x ≥ 6,x < 6,x > 6,A,22x ≤ 132; x ≤ 6।,4
অসমতার ব্যবহার,129,একটি ছাত্র x নম্বর পেয়েছে; সর্বনিম্ন মান ৪৫ এবং সর্বোচ্চ মান ৮৫ এর কম।। নিচের কোনটি সঠিক?,x < 45,x ≥ 85,45 < x < 85,45 ≤ x < 85,D,নম্বর ৪৫ থেকে ৮৫ এর মধ্যে।,5
অসমতার ব্যবহার,130,১ কেজি মাছ ১১০ টাকা/কেজি; মোট খরচ < ৫৫০। x এর মান কী?,x < 5,x > 5,x ≤ 5,x ≥ 5,A,110x < 550; x < 5।,5
অসমতার ব্যবহার,131,একটি গাড়ির বেগ x কিমি/ঘণ্টা; সর্বনিম্ন মান ৩৫ এর বেশি এবং সর্বোচ্চ মান ৭৫।। নিচের কোনটি সঠিক?,x ≤ 35,x > 75,35 ≤ x ≤ 75,35 < x ≤ 75,D,বেগ ৩৫ থেকে ৭৫ কিমি/ঘণ্টার মধ্যে।,6
অসমতার ব্যবহার,132,১ কেজি ফল ৮৫ টাকা/কেজি; মোট খরচ ≤ ৪২৫। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,85x ≤ 425; x ≤ 5।,6
অসমতার ব্যবহার,133,একটি ট্রেন x কিমি চলে; সর্বনিম্ন মান ২৫০ এবং সর্বোচ্চ মান ৫৫০ এর কম।। নিচের কোনটি সঠিক?,x < 250,x ≥ 550,250 ≤ x < 550,250 < x ≤ 550,C,দূরত্ব ২৫০ থেকে ৫৫০ কিমির মধ্যে।,7
অসমতার ব্যবহার,134,১ টি বই ৫৫ টাকা; মোট খরচ < ৩৩০। x এর মান কী?,x < 6,x > 6,x ≤ 6,x ≥ 6,A,55x < 330; x < 6।,7
অসমতার ব্যবহার,135,একটি ছাত্র x নম্বর পেয়েছে; সর্বনিম্ন মান ৬৫ এবং সর্বোচ্চ মান ৯০।। নিচের কোনটি সঠিক?,x < 65,x > 90,65 < x < 90,65 ≤ x ≤ 90,D,নম্বর ৬৫ থেকে ৯০ এর মধ্যে।,8
অসমতার ব্যবহার,136,১ কেজি চিনি ৬৫ টাকা/কেজি; মোট খরচ ≤ ৩২৫। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,65x ≤ 325; x ≤ 5।,8
অসমতার ব্যবহার,137,একটি গাড়ির বেগ x কিমি/ঘণ্টা; সর্বনিম্ন মান ৪৫ এর বেশি এবং সর্বোচ্চ মান ৮৫ এর কম।। নিচের কোনটি সঠিক?,x ≤ 45,x ≥ 85,45 ≤ x ≤ 85,45 < x < 85,D,বেগ ৪৫ থেকে ৮৫ কিমি/ঘণ্টার মধ্যে।,9
অসমতার ব্যবহার,138,১ টি টিকিট ৩৫ টাকা; মোট খরচ < ২৮০। x এর মান কী?,x < 8,x > 8,x ≤ 8,x ≥ 8,A,35x < 280; x < 8।,9
অসমতার ব্যবহার,139,একটি ট্রেন x কিমি চলে; সর্বনিম্ন মান ৩৫০ এর বেশি এবং সর্বোচ্চ মান ৭০০।। নিচের কোনটি সঠিক?,x ≤ 350,x > 700,350 ≤ x ≤ 700,350 < x ≤ 700,D,দূরত্ব ৩৫০ থেকে ৭০০ কিমির মধ্যে।,10
অসমতার ব্যবহার,140,১ কেজি মাছ ১৪০ টাকা/কেজি; মোট খরচ ≤ ৭০০। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,140x ≤ 700; x ≤ 5।,10
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,141,x + y < 6 অসমতার গ্রাফ কোন অংশে?,y = 6 - x এর উপরে,y = 6 - x এর নিচে,y = 6 - x এর উপরে এবং রেখায়,y = 6 - x এর নিচে এবং রেখায়,B,"(0, 0) এ x + y = 0 < 6; নিচের অংশ।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,142,x ≥ 1 অসমতার গ্রাফ কী?,x = 1 এর বামে,x = 1 এর ডানে,x = 1 এর ডানে এবং রেখায়,x = 1 এর বামে এবং রেখায়,C,"(2, 0) এ x = 2 ≥ 1; ডানে এবং রেখায়।",1
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,143,y ≤ 5 অসমতার গ্রাফ কোন অংশে?,y = 5 এর উপরে,y = 5 এর নিচে,y = 5 এর উপরে এবং রেখায়,y = 5 এর নিচে এবং রেখায়,D,"(0, 3) এ y = 3 ≤ 5; নিচে এবং রেখায়।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,144,2x - y > 3 অসমতার গ্রাফ কী?,y = 2x - 3 এর নিচে,y = 2x - 3 এর উপরে,y = 2x - 3 এর উপরে এবং রেখায়,y = 2x - 3 এর নিচে এবং রেখায়,B,"(2, 0) এ 2x - y = 4 > 3; উপরের অংশ।",2
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,145,x + 3y ≤ 9 অসমতার গ্রাফ কী?,y = (9 - x)/3 এর উপরে,y = (9 - x)/3 এর নিচে,y = (9 - x)/3 এর উপরে এবং রেখায়,y = (9 - x)/3 এর নিচে এবং রেখায়,D,"(0, 0) এ x + 3y = 0 ≤ 9; নিচে এবং রেখায়।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,146,y < x + 3 অসমতার গ্রাফ কোন অংশে?,y = x + 3 এর উপরে,y = x + 3 এর নিচে,y = x + 3 এর উপরে এবং রেখায়,y = x + 3 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < 3; নিচের অংশ।",3
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,147,3x + y ≥ 6 অসমতার গ্রাফ কী?,y = 6 - 3x এর নিচে,y = 6 - 3x এর উপরে,y = 6 - 3x এর উপরে এবং রেখায়,y = 6 - 3x এর নিচে এবং রেখায়,C,"(2, 0) এ 3x + y = 6 ≥ 6; উপরে এবং রেখায়।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,148,x - y ≤ 2 অসমতার গ্রাফ কোন অংশে?,y = x - 2 এর উপরে,y = x - 2 এর নিচে,y = x - 2 এর উপরে এবং রেখায়,y = x - 2 এর নিচে এবং রেখায়,D,"(0, 0) এ x - y = 0 ≤ 2; নিচে এবং রেখায়।",4
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,149,y ≥ 3x অসমতার গ্রাফ কী?,y = 3x এর নিচে,y = 3x এর উপরে,y = 3x এর উপরে এবং রেখায়,y = 3x এর নিচে এবং রেখায়,C,"(1, 4) এ y = 4 ≥ 3; উপরে এবং রেখায়।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,150,2x + 4y < 16 অসমতার গ্রাফ কী?,y = (16 - 2x)/4 এর উপরে,y = (16 - 2x)/4 এর নিচে,y = (16 - 2x)/4 এর উপরে এবং রেখায়,y = (16 - 2x)/4 এর নিচে এবং রেখায়,B,"(0, 0) এ 2x + 4y = 0 < 16; নিচের অংশ।",5
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,151,x - 3y > 3 অসমতার গ্রাফ কী?,y = (x - 3)/3 এর উপরে,y = (x - 3)/3 এর নিচে,y = (x - 3)/3 এর উপরে এবং রেখায়,y = (x - 3)/3 এর নিচে এবং রেখায়,B,"(4, 0) এ x - 3y = 4 > 3; নিচের অংশ।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,152,y < x - 3 অসমতার গ্রাফ কোন অংশে?,y = x - 3 এর উপরে,y = x - 3 এর নিচে,y = x - 3 এর উপরে এবং রেখায়,y = x - 3 এর নিচে এবং রেখায়,B,"(0, 0) এ y = 0 < -3; নিচের অংশ।",6
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,153,3x - 2y ≤ 6 অসমতার গ্রাফ কী?,y = (3x - 6)/2 এর উপরে,y = (3x - 6)/2 এর নিচে,y = (3x - 6)/2 এর উপরে এবং রেখায়,y = (3x - 6)/2 এর নিচে এবং রেখায়,D,"(0, 0) এ 3x - 2y = 0 ≤ 6; নিচে এবং রেখায়।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,154,y ≥ x + 2 অসমতার গ্রাফ কী?,y = x + 2 এর নিচে,y = x + 2 এর উপরে,y = x + 2 এর উপরে এবং রেখায়,y = x + 2 এর নিচে এবং রেখায়,C,"(0, 3) এ y = 3 ≥ 2; উপরে এবং রেখায়।",7
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,155,2x + 3y < 15 অসমতার গ্রাফ কী?,y = (15 - 2x)/3 এর উপরে,y = (15 - 2x)/3 এর নিচে,y = (15 - 2x)/3 এর উপরে এবং রেখায়,y = (15 - 2x)/3 এর নিচে এবং রেখায়,B,"(0, 0) এ 2x + 3y = 0 < 15; নিচের অংশ।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,156,x + y ≥ 4 অসমতার গ্রাফ কী?,y = 4 - x এর নিচে,y = 4 - x এর উপরে,y = 4 - x এর উপরে এবং রেখায়,y = 4 - x এর নিচে এবং রেখায়,C,"(3, 2) এ x + y = 5 ≥ 4; উপরে এবং রেখায়।",8
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,157,2x - 3y > 9 অসমতার গ্রাফ কী?,y = (2x - 9)/3 এর উপরে,y = (2x - 9)/3 এর নিচে,y = (2x - 9)/3 এর উপরে এবং রেখায়,y = (2x - 9)/3 এর নিচে এবং রেখায়,B,"(5, 0) এ 2x - 3y = 10 > 9; নিচের অংশ।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,158,y ≤ 2x - 1 অসমতার গ্রাফ কী?,y = 2x - 1 এর উপরে,y = 2x - 1 এর নিচে,y = 2x - 1 এর উপরে এবং রেখায়,y = 2x - 1 এর নিচে এবং রেখায়,D,"(1, 0) এ y = 0 ≤ 1; নিচে এবং রেখায়।",9
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,159,x + 5y ≤ 10 অসমতার গ্রাফ কী?,y = (10 - x)/5 এর উপরে,y = (10 - x)/5 এর নিচে,y = (10 - x)/5 এর উপরে এবং রেখায়,y = (10 - x)/5 এর নিচে এবং রেখায়,D,"(0, 0) এ x + 5y = 0 ≤ 10; নিচে এবং রেখায়।",10
দুই চলকবিশিষ্ট রৈখিক অসমতা এবং গ্রাফ অঙ্কন,160,y > 3x + 1 অসমতার গ্রাফ কী?,y = 3x + 1 এর নিচে,y = 3x + 1 এর উপরে,y = 3x + 1 এর উপরে এবং রেখায়,y = 3x + 1 এর নিচে এবং রেখায়,B,"(0, 2) এ y = 2 > 1; উপরের অংশ।",10
অসমতার ধারণা,161,যদি a < b হয় তবে নিচের কোনটি সত্য?,a > b,b > a,a = b,কোনটিই নয়,B,অসমতার নিয়মে; a < b হলে b > a।,1
অসমতার ধারণা,162,যদি a > b এবং c > 0 হয় তবে কোনটি সত্য?,ac < bc,ac > bc,a/c < b/c,কোনটিই নয়,B,c > 0 হলে গুণে অসমতার দিক অপরিবর্তিত।,1
অসমতার ধারণা,163,যদি a < b এবং c < 0 হয় তবে কোনটি সঠিক?,ac < bc,ac > bc,a/c < b/c,কোনটিই নয়,B,c < 0 হলে গুণে অসমতার দিক উল্টে যায়।,2
অসমতার ধারণা,164,যদি a ≤ b হয় তবে কোনটি সঠিক?,a > b,a < b,a = b,উভয় a এবং c,C,a ≤ b মানে a < b বা a = b।,2
অসমতার ধারণা,165,যদি a > b > c হয় তবে কোনটি সত্য?,a < c,b < c,a > c,কোনটিই নয়,C,ট্রানজিটিভ নিয়মে; a > b এবং b > c হলে a > c।,3
অসমতার ধারণা,166,যদি a < b এবং d > 0 হয় তবে কোনটি সত্য?,ad > bd,ad < bd,a/d > b/d,কোনটিই নয়,B,d > 0 হলে ভাগে অসমতার দিক অপরিবর্তিত।,3
অসমতার ধারণা,167,যদি a > b এবং c < 0 হয় তবে কোনটি সঠিক?,a/c < b/c,a/c > b/c,ac > bc,কোনটিই নয়,A,c < 0 হলে ভাগে অসমতার দিক উল্টে যায়।,4
অসমতার ধারণা,168,যদি a ≥ b এবং b ≥ c হয় তবে কোনটি সত্য?,a < c,a ≥ c,a = c,কোনটিই নয়,B,ট্রানজিটিভ নিয়মে; a ≥ b এবং b ≥ c হলে a ≥ c।,4
অসমতার ধারণা,169,যদি a < b < c হয় তবে কোনটি সত্য?,a > c,a < c,c < b,কোনটিই নয়,B,ট্রানজিটিভ নিয়মে; a < b এবং b < c হলে a < c।,5
অসমতার ধারণা,170,যদি a > b এবং c < d < 0 হয় তবে কোনটি সত্য?,ac < bd,ac > bd,a/c < b/d,কোনটিই নয়,A,"c < 0 এবং d < 0 হলে গুণে দিক ২বার উল্টে যায়।সুতরাং, প্রাথমিক অবস্থা বজায় থাকে।",5
অসমতার ধারণা,171,যদি a < b এবং c > 0 হয় তবে কোনটি সত্য?,a/c > b/c,ac > bc,a/c < b/c,কোনটিই নয়,C,c > 0 হলে ভাগে অসমতার দিক অপরিবর্তিত।,6
অসমতার ধারণা,172,যদি a > b এবং c < 0 হয় তবে কোনটি সত্য?,ac < bc,ac > bc,a/c < b/c,কোনটিই নয়,A,c < 0 হলে গুণে অসমতার দিক উল্টে যায়।,6
অসমতার ধারণা,173,যদি a ≥ b এবং c < 0 হয় তবে কোনটি সঠিক?,ac ≥ bc,ac ≤ bc,a/c ≥ b/c,কোনটিই নয়,B,c < 0 হলে গুণে অসমতার দিক উল্টে যায়।,7
অসমতার ধারণা,174,যদি a > b > c এবং d > 0 হয় তবে কোনটি সত্য নয়?,ad < bd < cd,ad > bd > cd,a/d > b/d > c/d,কোনটিই নয়,A,d > 0 হলে ভাগে/গুনে অসমতার দিক অপরিবর্তিত।,7
অসমতার ধারণা,175,যদি a < b < c এবং d < 0 হয় তবে কোনটি সত্য?,ad < bd < cd,ad > bd > cd,a/d < b/d < c/d,কোনটিই নয়,B,d < 0 হলে গুণে অসমতার দিক উল্টে যায়।,8
অসমতার ধারণা,176,যদি a > b এবং c < d < 0 হয় তবে কোনটি সত্য?,ac > bd,ac < bd,a/c > b/d,কোনটিই নয়,B,c < 0 এবং d < 0 হলে দিক উল্টে যায়।,8
অসমতার ধারণা,177,যদি a < b < 0 এবং c < 0 হয় তবে কোনটি সত্য?,ac < bc,ac > bc,a/c < b/c,কোনটিই নয়,B,c < 0 হলে গুণে অসমতার দিক উল্টে যায়।,9
অসমতার ধারণা,178,যদি a ≥ b ≥ c এবং d < 0 হয় তবে কোনটি সঠিক নয়?,ad ≤ bd ≤ cd,ad ≥ bd ≥ cd,a/d ≤ b/d ≤ c/d,কোনটিই নয়,B,d < 0 হলে গুণে অসমতার দিক উল্টে যায়।,9
অসমতার ধারণা,179,যদি a > b > c > 0 এবং d < 0 হয় তবে কোনটি সত্য?,ad < bd < cd,ad > bd > cd,a > d > c > b,কোনটিই নয়,A,d < 0 হলে গুণে অসমতার দিক উল্টে যায়।,10
অসমতার ধারণা,180,যদি a < b < c < 0 হয় তবে কোনটি সত্য?,a/c < b/c < c/c,a/c > b/c > c/c,ac > bc > cc,কোনটিই নয়,B,c < 0 হলে ভাগে অসমতার দিক উল্টে যায়।,10
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,181,x + 6 < 12 সমাধান করুন।,x < 6,x > 6,x ≤ 6,x ≥ 6,A,x < 6; সমাধান সঠিক।,1
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,182,5x > 15 সমাধান করুন।,x > 3,x < 3,x ≥ 3,x ≤ 3,A,5x > 15; x > 3।,1
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,183,3x - 6 ≤ 0 সমাধান করুন।,x ≤ 2,x ≥ 2,x < 2,x > 2,A,3x ≤ 6; x ≤ 2।,2
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,184,-x + 4 > 2 সমাধান করুন।,x < 2,x > 2,x ≤ 2,x ≥ 2,A,-x > -2; x < 2।,2
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,185,4x + 8 < 20 সমাধান করুন।,x < 3,x > 3,x ≤ 3,x ≥ 3,A,4x < 12; x < 3।,3
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,186,3(x - 1) ≥ 6 সমাধান করুন।,x ≥ 3,x ≤ 3,x > 3,x < 3,A,3x - 3 ≥ 6; x ≥ 3।,3
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,187,x/2 + 1 ≤ 4 সমাধান করুন।,x ≤ 6,x ≥ 6,x < 6,x > 6,A,x/2 ≤ 3; x ≤ 6।,4
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,188,-2x + 8 > 0 সমাধান করুন।,x < 4,x > 4,x ≤ 4,x ≥ 4,A,-2x > -8; x < 4।,4
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,189,6x - 3 > 3x + 6 সমাধান করুন।,x > 3,x < 3,x ≥ 3,x ≤ 3,A,3x > 9; x > 3।,5
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,190,2(x + 2) < x + 6 সমাধান করুন।,x < 2,x > 2,x ≤ 2,x ≥ 2,A,2x + 4 < x + 6; x < 2।,5
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,191,3x/4 + 1 ≤ 4 সমাধান করুন।,x ≤ 4,x ≥ 4,x < 4,x > 4,A,3x/4 ≤ 3; x ≤ 4।,6
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,192,-3(x - 2) < 6 সমাধান করুন।,x > 0,x < 0,x ≥ 0,x ≤ 0,A,-3x + 6 < 6; x > 0।,6
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,193,5x + 2 < 3x + 10 সমাধান করুন।,x < 4,x > 4,x ≤ 4,x ≥ 4,A,2x < 8; x < 4।,7
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,194,-2(x + 3) ≤ 4 সমাধান করুন।,x ≥ -5,x ≤ -5,x > -5,x < -5,A,-2x - 6 ≤ 4; x ≥ -5।,7
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,195,x/3 + 4 > 6 সমাধান করুন।,x > 6,x < 6,x ≥ 6,x ≤ 6,A,x/3 > 2; x > 6।,8
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,196,4(x - 1) < 2x + 4 সমাধান করুন।,x < 4,x > 4,x ≤ 4,x ≥ 4,A,4x - 4 < 2x + 4; x < 4।,8
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,197,6 - 3x ≥ x - 2 সমাধান করুন।,x ≤ 2,x ≥ 2,x < 2,x > 2,A,6 - 3x ≥ x - 2; x ≤ 2।,9
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,198,(x + 4)/3 - 2 ≤ 1 সমাধান করুন।,x ≤ 5,x ≥ 5,x < 5,x > 5,A,(x + 4)/3 ≤ 3; x ≤ 5।,9
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,199,5x - 2 ≤ 2x + 7 সমাধান করুন।,x ≤ 3,x ≥ 3,x < 3,x > 3,A,3x ≤ 9; x ≤ 3।,10
এক চলকবিশিষ্ট রৈখিক অসমতার সমাধান,200,3(x + 2) > x + 8 সমাধান করুন।,x > 1,x < 1,x ≥ 1,x ≤ 1,A,3x + 6 > x + 8; x > 1।,10
অসমতার ব্যবহার,201,একটি পরীক্ষায় x নম্বর পাওয়া গেছে; সর্বনিম্ন মান 0 এবং সর্বোচ্চ মান 100। নিচের কোনটি সঠিক?,x < 0,x > 100,0 < x < 100,0 ≤ x ≤ 100,D,নম্বর 0 থেকে 100 এর মধ্যে।,1
অসমতার ব্যবহার,202,1 টি পেন্সিল ৫ টাকায় কেনা; মোট খরচ সর্বাধিক ৩০ টাকা। x এর মান কী?,x ≤ 6,x ≥ 6,x < 6,x > 6,A,5x ≤ 30; x ≤ 6।,1
অসমতার ব্যবহার,203,একটি গাড়ির বেগ x কিমি/ঘণ্টা; সর্বাধিক বেগ ৫৫ কিমি/ঘণ্টা। নিচের কোনটি সঠিক?,x > 55,x < 55,x ≥ 55,x ≤ 55,D,বেগ ৫৫ কিমি/ঘণ্টার বেশি নয়।,2
অসমতার ব্যবহার,204,চাল ৫০ টাকা/কেজি; মোট খরচ ২০০ টাকার নিচে। x এর মান কী?,x < 4,x > 4,x ≤ 4,x ≥ 4,A,50x < 200; x < 4।,2
অসমতার ব্যবহার,205,একটি ছাত্র x ঘণ্টা পড়ে; সর্বনিম্ন ১ ঘণ্টা এবং সর্বাধিক ৪ ঘণ্টা। নিচের কোনটি সঠিক?,x < 1,x ≥ 4,1 < x < 4,1 ≤ x < 4,D,পড়ার সময় ১ থেকে ৪ ঘণ্টার মধ্যে।,3
অসমতার ব্যবহার,206,একটি বইয়ের দাম x টাকা; সর্বনিম্ন ৬০ টাকা এবং সর্বাধিক ১২৫ টাকা। নিচের কোনটি সঠিক?,x < 60,x > 125,60 < x < 125,60 ≤ x ≤ 125,D,দাম ৬০ থেকে ১২৫ টাকার মধ্যে।,3
অসমতার ব্যবহার,207,একটি বাস x কিমি চলে; সর্বনিম্ন ১০০ কিমি থেকে সর্বাধিক ২৫০ কিমির কম। নিচের কোনটি সঠিক?,x ≤ 100,x ≥ 250,100 ≤ x ≤ 250,100 < x < 250,D,দূরত্ব ১০০ থেকে ২৫০ কিমির মধ্যে।,4
অসমতার ব্যবহার,208,1 টি টিকিট ২৫ টাকা; মোট খরচ ≤ ১৫০। x এর মান কী?,x ≤ 6,x ≥ 6,x < 6,x > 6,A,25x ≤ 150; x ≤ 6।,4
অসমতার ব্যবহার,209,একটি ছাত্র x নম্বর পেয়েছে; সর্বনিম্ন ৫৫ এবং সর্বোচ্চ ৯০-এর কম। নিচের কোনটি সঠিক?,x < 55,x ≥ 90,55 < x < 90,55 ≤ x < 90,D,নম্বর ৫৫ থেকে ৯০ এর মধ্যে।,5
অসমতার ব্যবহার,210,মাছের দাম ১২৫ টাকা/কেজি; মোট খরচ < ৬২৫। x এর মান কী?,x < 5,x > 5,x ≤ 5,x ≥ 5,A,125x < 625; x < 5।,5
অসমতার ব্যবহার,211,একটি গাড়ির বেগ x কিমি/ঘণ্টা; সর্বনিম্ন ৪০ কিমির বেশি এবং সর্বাধিক ৮০ কিমি/ঘণ্টা। নিচের কোনটি সঠিক?,x ≤ 40,x > 80,40 ≤ x ≤ 80,40 < x ≤ 80,D,বেগ ৪০ থেকে ৮০ কিমি/ঘণ্টার মধ্যে।,6
অসমতার ব্যবহার,212,1 কেজি ফল ৯৫ টাকা; মোট খরচ সর্বাধিক ৪৭৫ টাকা। x এর মান কী?,x ≤ 5,x ≥ 5,x < 5,x > 5,A,95x ≤ 475; x ≤ 5।,6
অসমতার ব্যবহার,213,একটি ট্রেন x কিমি চলে; সর্বনিম্ন ৩০০ কিমি এবং সর্বাধিক ৬০০ কিমির কম। নিচের কোনটি সঠিক?,x < 300,x ≥ 600,300 ≤ x < 600,300 < x ≤ 600,C,দূরত্ব ৩০০ থেকে ৬০০ কিমির মধ্যে।,7
