Subtopic ,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty 
পরম মান ফাংশন,118,|2-5| এর মান কত?,3,-3,7,5,A,পরম মান সবসময় অ-ঋণাত্মক; |2-5| = |-3| = 3।,2
পরম মান ফাংশন,119,f(x) = |x+2| এর ডোমেইন কী?,(0;∞),(-∞;∞),[-∞;∞],[0;∞],B,পরম মান ফাংশন সকল বাস্তব সংখ্যার জন্য সংজ্ঞায়িত।,3
পরম মান ফাংশন,120,f(x) = |x-3| এর পরিসর কী?,(0;∞),(-∞;∞),[-∞;∞],[0;∞],D,পরম মান ফাংশনের পরিসর অ-ঋণাত্মক; [0;∞)।,3
পরম মান ফাংশন,121,f(x) = |x+3| এর গ্রাফ কোন বিন্দু দিয়ে যায়?,(0;0),(-3;0),(0;3),(-3;3),B,x = -3 হলে; |-3+3| = 0; বিন্দু (-3;0)।,3
পরম মান ফাংশন,122,|4-7| এর মান কত?,3,-3,11,7,A,পরম মান সবসময় অ-ঋণাত্মক; |4-7| = |-3| = 3।,3
পরম মান ফাংশন,123,f(x) = |x-4| এর ডোমেইন কী?,(0;∞),(-∞;∞),[-∞;∞],[0;∞],B,পরম মান ফাংশন সকল বাস্তব সংখ্যার জন্য সংজ্ঞায়িত।,4
পরম মান ফাংশন,124,f(x) = |x+4| এর পরিসর কী?,(0;∞),(-∞;∞),[-∞;∞],[0;∞],D,পরম মান ফাংশনের পরিসর অ-ঋণাত্মক; [0;∞)।,4
পরম মান ফাংশন,125,f(x) = |x-5| এর গ্রাফ কোন বিন্দু দিয়ে যায়?,(0;0),(5;0),(0;5),(5;5),B,x = 5 হলে; |5-5| = 0; বিন্দু (5;0)।,4
মূলদ ও অমূলদ সূচক,126,(2^{√2} × 4^{√2/2}) ÷ 8^{√2/3} এর মান কত?,1,2^√2,4,8,B,সূচকের নিয়মে; (2^{√2} × 2^{√2}) ÷ 2^{√2} = 2^√2।,6
মূলদ ও অমূলদ সূচক,127,a^{3/√3} ÷ (a^{1/√3} × a^{2/√3}) এর মান কত?,1,a^{1/√3},a^{2/√3},a^{3/√3},A,সূচকের নিয়মে; a^{3/√3 - (1/√3 + 2/√3)} = a^0 = 1।,6
মূলদ ও অমূলদ সূচক,128,√[8]{256} এর মান কত?,2,4,8,16,A,256 = 2^8; √[8]{256} = 2।,6
মূলদ ও অমূলদ সূচক,129,(3^{√5} × 9^{√5/2}) ÷ 27^{√5/3} এর মান কত?,1,3^{√5/3},3^{√5/2},3^{√5},D,সূচকের নিয়মে; (3^{√5} × 3^{√5}) ÷ 3^{√5} = 3^{√5}।,6
মূলদ ও অমূলদ সূচক,130,(-32)^{3/5} এর মান কত?,-8,8,-16,16,A,(-32)^{3/5} = (√[5]{-32})^3 = (-2)^3 = -8।,6
মূলদ ও অমূলদ সূচক,131,(a^{√2} × b^{√3}) ÷ (ab)^{√2/2} এর মান কত?,a^(√2/2) * b^(√3 - √2/2),a^{√2}b^{√3},1,a^{√2/2}/b^{√3/2},A,সূচকের নিয়মে; (a^{√2} × b^{√3}) ÷ (a^{√2/2}b^{√2/2}) = a^(√2/2) * b^(√3 - √2/2)।,6
মূলদ ও অমূলদ সূচক,132,(4^{√3} × 2^{√3}) ÷ 8^{√3/3} এর মান কত?,2^{√3},2^{2√3},2^{√3/2},2^{3√3/2},B,সূচকের নিয়মে; (2^{2√3} × 2^{√3}) ÷ 2^{√3} = 2^{2√3}।,6
মূলদ ও অমূলদ সূচক,133,(a^{2/√5} × a^{√5}) ÷ a^{1/√5} এর মান কত?,a^{√5},a^{2√5},a^{3/√5},a^{3√5/5},B,সূচকের নিয়মে; a^{2/√5 + √5 - 1/√5} = a^{2√5}।,7
মূলদ ও অমূলদ সূচক,134,√[9]{512} এর মান কত?,2,4,8,16,A,512 = 2^9; √[9]{512} = 2।,7
মূলদ ও অমূলদ সূচক,135,(5^{√2} × 25^{√2/2}) ÷ 125^{√2/3} এর মান কত?,1,5^{√2/3},5^{√2/2},5^{√2},D,সূচকের নিয়মে; (5^{√2} × 5^{√2}) ÷ 5^{√2} = 5^{√2}।,7
মূলদ ও অমূলদ সূচক,136,(-64)^{4/3} এর মান কত?,16,-16,64,-64,A,(-64)^{4/3} = (√[3]{-64})^4 = (-4)^4 = 16।,7
মূলদ ও অমূলদ সূচক,137,(a^{√3/2} × b^{√3}) ÷ (ab)^{√3/4} এর মান কত?,a^{√3/4}b^{3√3/4},a^{√3}b^{√3},1,a^{√3/4}/b^{√3/4},A,সূচকের নিয়মে; (a^{√3/2} × b^{√3}) ÷ (a^{√3/4}b^{√3/4}) = a^{√3/4}b^{3√3/4}।,7
মূলদ ও অমূলদ সূচক,138,(2^{√2} × 4^{√2/2}) ÷ 8^{√2/3} এর মান কত?,1,2,4,2^√2,D,সূচকের নিয়মে; (2^{√2} × 2^{√2}) ÷ 2^{√2} = 2^√2।,6
মূলদ ও অমূলদ সূচক,139,a^{3/√3} ÷ (a^{1/√3} × a^{2/√3}) এর মান কত?,1,a^{1/√3},a^{2/√3},a^{3/√3},A,সূচকের নিয়মে; a^{3/√3 - (1/√3 + 2/√3)} = a^0 = 1।,6
মূলদ ও অমূলদ সূচক,140,√[8]{256} এর মান কত?,2,4,8,16,A,256 = 2^8; √[8]{256} = 2।,6
মূলদ ও অমূলদ সূচক,141,(3^{\sqrt{5}} × 9^{\sqrt{5}/2}) ÷ 27^{\sqrt{5}/3} এর মান কত?,1,2^√5,3^√5,  -3^√5,C,সূচকের নিয়মে; 3^√5,6
মূলদ ও অমূলদ সূচক,142,(-32)^{3/5} এর মান কত?,-8,8,-16,16,A,(-32)^{3/5} = (\sqrt[5]{-32})^3 = (-2)^3 = -8।,6
মূলদ ও অমূলদ সূচক,143,(a^{\sqrt{2}} × b^{\sqrt{3}}) ÷ (ab)^{\sqrt{2}/2} এর মান কত?,a^{\sqrt{2}/2}b^{\sqrt{3}/2},a^{\sqrt{2}}b^{\sqrt{3}},1,a^{\sqrt{2}/2}/b^{\sqrt{3}/2},A,সূচকের নিয়মে; (a^{\sqrt{2}} × b^{\sqrt{3}}) ÷ (a^{\sqrt{2}/2}b^{\sqrt{2}/2}) = a^{\sqrt{2}/2}b^{\sqrt{3}-\sqrt{2}/2}।,6
মূলদ ও অমূলদ সূচক,144,(4^{\sqrt{3}} × 2^{\sqrt{3}}) ÷ 8^{\sqrt{3}/3} এর মান কত?,2^{\sqrt{3}},2^{2\sqrt{3}},2^{\sqrt{3}/2},2^{3\sqrt{3}/2},A,সূচকের নিয়মে; (2^{2\sqrt{3}} × 2^{\sqrt{3}}) ÷ 2^{\sqrt{3}} = 2^{\sqrt{3}}।,6
মূলদ ও অমূলদ সূচক,145,(a^{2/\sqrt{5}} × a^{\sqrt{5}}) ÷ a^{1/\sqrt{5}} এর মান কত?,a^{\sqrt{5}},a^{2\sqrt{5}},a^{3/\sqrt{5}},a^{3\sqrt{5}/5},B,সূচকের নিয়মে; a^{2/\sqrt{5} + \sqrt{5} - 1/\sqrt{5}} = a^{2\sqrt{5}}।,7
মূলদ ও অমূলদ সূচক,146,\sqrt[9]{512} এর মান কত?,2,4,8,16,A,512 = 2^9; \sqrt[9]{512} = 2।,7
মূলদ ও অমূলদ সূচক,147,(5^{\sqrt{2}} × 25^{\sqrt{2}/2}) ÷ 125^{\sqrt{2}/3} এর মান কত?,1,5^{\sqrt{2}/3},5^{\sqrt{2}/2},5^{\sqrt{2}},A,সূচকের নিয়মে; (5^{\sqrt{2}} × 5^{\sqrt{2}}) ÷ 5^{\sqrt{2}} = 1।,7
মূলদ ও অমূলদ সূচক,148,(-64)^{4/3} এর মান কত?,16,-16,64,-64,A,(-64)^{4/3} = (\sqrt[3]{-64})^4 = (-4)^4 = 16।,7
মূলদ ও অমূলদ সূচক,149,(a^{\sqrt{3}/2} × b^{\sqrt{3}}) ÷ (ab)^{\sqrt{3}/4} এর মান কত?,a^{\sqrt{3}/4}b^{3\sqrt{3}/4},a^{\sqrt{3}}b^{\sqrt{3}},1,a^{\sqrt{3}/4}/b^{\sqrt{3}/4},A,সূচকের নিয়মে; (a^{\sqrt{3}/2} × b^{\sqrt{3}}) ÷ (a^{\sqrt{3}/4}b^{\sqrt{3}/4}) = a^{\sqrt{3}/4}b^{3\sqrt{3}/4}।,7
মূলদ ও অমূলদ সূচক,150,(2^{\sqrt{5}} × 8^{\sqrt{5}/3}) ÷ 16^{\sqrt{5}/4} এর মান কত?,2^{\sqrt{5}/2},2^{\sqrt{5}},2^{2\sqrt{5}/3},2^{3\sqrt{5}/4},A,সূচকের নিয়মে; (2^{\sqrt{5}} × 2^{\sqrt{5}}) ÷ 2^{2\sqrt{5}/2} = 2^{\sqrt{5}/2}।,7
মূলদ ও অমূলদ সূচক,151,(a^{\sqrt{2}/3} × b^{\sqrt{2}/2}) ÷ (ab)^{\sqrt{2}/6} এর মান কত?,a^{\sqrt{2}/6}b^{2\sqrt{2}/6},a^{\sqrt{2}/3}b^{\sqrt{2}/2},1,a^{\sqrt{2}/6}/b^{\sqrt{2}/6},A,সূচকের নিয়মে; (a^{\sqrt{2}/3} × b^{\sqrt{2}/2}) ÷ (a^{\sqrt{2}/6}b^{\sqrt{2}/6}) = a^{\sqrt{2}/6}b^{2\sqrt{2}/6}।,8
মূলদ ও অমূলদ সূচক,152,\sqrt[10]{1024} এর মান কত?,2,4,8,16,A,1024 = 2^{10}; \sqrt[10]{1024} = 2।,8
মূলদ ও অমূলদ সূচক,153,(3^{\sqrt{3}} × 27^{\sqrt{3}/3}) ÷ 81^{\sqrt{3}/4} এর মান কত?,1,3^{\sqrt{3}/4},3^{\sqrt{3}/3},3^{\sqrt{3}/2},A,সূচকের নিয়মে; (3^{\sqrt{3}} × 3^{\sqrt{3}}) ÷ 3^{\sqrt{3}} = 1।,8
মূলদ ও অমূলদ সূচক,154,(-243)^{2/5} এর মান কত?,9,-9,27,-27,A,(-243)^{2/5} = (\sqrt[5]{-243})^2 = (-3)^2 = 9।,8
মূলদ ও অমূলদ সূচক,155,(a^{\sqrt{5}/2} × b^{\sqrt{5}}) ÷ (ab)^{\sqrt{5}/4} এর মান কত?,a^{\sqrt{5}/4}b^{3\sqrt{5}/4},a^{\sqrt{5}}b^{\sqrt{5}},1,a^{\sqrt{5}/4}/b^{\sqrt{5}/4},A,সূচকের নিয়মে; (a^{\sqrt{5}/2} × b^{\sqrt{5}}) ÷ (a^{\sqrt{5}/4}b^{\sqrt{5}/4}) = a^{\sqrt{5}/4}b^{3\sqrt{5}/4}।,8
মূলদ ও অমূলদ সূচক,156,(4^{\sqrt{2}} × 8^{\sqrt{2}/2}) ÷ 16^{\sqrt{2}/3} এর মান কত?,2^{\sqrt{2}/2},2^{\sqrt{2}},2^{2\sqrt{2}/3},2^{3\sqrt{2}/3},A,সূচকের নিয়মে; (2^{2\sqrt{2}} × 2^{\sqrt{2}}) ÷ 2^{2\sqrt{2}/2} = 2^{\sqrt{2}/2}।,8
মূলদ ও অমূলদ সূচক,157,(a^{\sqrt{3}/4} × b^{\sqrt{3}/3}) ÷ (ab)^{\sqrt{3}/6} এর মান কত?,a^{\sqrt{3}/12}b^{2\sqrt{3}/9},a^{\sqrt{3}/4}b^{\sqrt{3}/3},1,a^{\sqrt{3}/12}/b^{\sqrt{3}/9},A,সূচকের নিয়মে; (a^{\sqrt{3}/4} × b^{\sqrt{3}/3}) ÷ (a^{\sqrt{3}/6}b^{\sqrt{3}/6}) = a^{\sqrt{3}/12}b^{2\sqrt{3}/9}।,9
মূলদ ও অমূলদ সূচক,158,\sqrt[6]{729} এর মান কত?,3,9,27,81,A,729 = 3^6; \sqrt[6]{729} = 3।,9
মূলদ ও অমূলদ সূচক,159,(5^{\sqrt{5}} × 125^{\sqrt{5}/3}) ÷ 625^{\sqrt{5}/4} এর মান কত?,1,5^{\sqrt{5}/4},5^{\sqrt{5}/3},5^{\sqrt{5}/2},A,সূচকের নিয়মে; (5^{\sqrt{5}} × 5^{\sqrt{5}}) ÷ 5^{\sqrt{5}} = 1।,9
মূলদ ও অমূলদ সূচক,160,(-1024)^{3/5} এর মান কত?,-8,8,-16,16,A,(-1024)^{3/5} = (\sqrt[5]{-1024})^3 = (-4)^3 = -8।,9
মূলদ ও অমূলদ সূচক,161,(a^{\sqrt{2}/3} × b^{\sqrt{2}/4}) ÷ (ab)^{\sqrt{2}/12} এর মান কত?,a^{\sqrt{2}/4}b^{\sqrt{2}/6},a^{\sqrt{2}/3}b^{\sqrt{2}/4},1,a^{\sqrt{2}/4}/b^{\sqrt{2}/6},A,সূচকের নিয়মে; (a^{\sqrt{2}/3} × b^{\sqrt{2}/4}) ÷ (a^{\sqrt{2}/12}b^{\sqrt{2}/12}) = a^{\sqrt{2}/4}b^{\sqrt{2}/6}।,9
মূলদ ও অমূলদ সূচক,162,(2^{\sqrt{3}/2} × 8^{\sqrt{3}/3}) ÷ 16^{\sqrt{3}/4} এর মান কত?,2^{\sqrt{3}/4},2^{\sqrt{3}/2},2^{2\sqrt{3}/3},2^{3\sqrt{3}/4},A,সূচকের নিয়মে; (2^{\sqrt{3}/2} × 2^{\sqrt{3}}) ÷ 2^{2\sqrt{3}/2} = 2^{\sqrt{3}/4}।,9
মূলদ ও অমূলদ সূচক,163,(a^{\sqrt{5}/5} × b^{\sqrt{5}/4}) ÷ (ab)^{\sqrt{5}/10} এর মান কত?,a^{\sqrt{5}/10}b^{3\sqrt{5}/20},a^{\sqrt{5}/5}b^{\sqrt{5}/4},1,a^{\sqrt{5}/10}/b^{\sqrt{5}/20},A,সূচকের নিয়মে; (a^{\sqrt{5}/5} × b^{\sqrt{5}/4}) ÷ (a^{\sqrt{5}/10}b^{\sqrt{5}/10}) = a^{\sqrt{5}/10}b^{3\sqrt{5}/20}।,10
মূলদ ও অমূলদ সূচক,164,\sqrt[7]{2187} এর মান কত?,3,9,27,81,A,2187 = 3^7; \sqrt[7]{2187} = 3।,10
মূলদ ও অমূলদ সূচক,165,(3^{\sqrt{2}/2} × 9^{\sqrt{2}/4}) ÷ 27^{\sqrt{2}/6} এর মান কত?,1,3^{\sqrt{2}/6},3^{\sqrt{2}/4},3^{\sqrt{2}/2},A,সূচকের নিয়মে; (3^{\sqrt{2}/2} × 3^{\sqrt{2}/2}) ÷ 3^{\sqrt{2}/2} = 1।,10
মূলদ ও অমূলদ সূচক,166,(-3125)^{2/5} এর মান কত?,25,-25,125,-125,A,(-3125)^{2/5} = (\sqrt[5]{-3125})^2 = (-5)^2 = 25।,10
মূলদ ও অমূলদ সূচক,167,(a^{\sqrt{3}/6} × b^{\sqrt{3}/5}) ÷ (ab)^{\sqrt{3}/15} এর মান কত?,a^{\sqrt{3}/10}b^{2\sqrt{3}/15},a^{\sqrt{3}/6}b^{\sqrt{3}/5},1,a^{\sqrt{3}/10}/b^{\sqrt{3}/15},A,সূচকের নিয়মে; (a^{\sqrt{3}/6} × b^{\sqrt{3}/5}) ÷ (a^{\sqrt{3}/15}b^{\sqrt{3}/15}) = a^{\sqrt{3}/10}b^{2\sqrt{3}/15}।,10
মূলদ ও অমূলদ সূচক,168,(4^{\sqrt{5}/3} × 16^{\sqrt{5}/4}) ÷ 64^{\sqrt{5}/6} এর মান কত?,2^{\sqrt{5}/3},2^{\sqrt{5}/2},2^{2\sqrt{5}/3},2^{3\sqrt{5}/4},A,সূচকের নিয়মে; (2^{2\sqrt{5}/3} × 2^{2\sqrt{5}/2}) ÷ 2^{3\sqrt{5}/2} = 2^{\sqrt{5}/3}।,10
মূলদ ও অমূলদ সূচক,169,(a^{\sqrt{2}/5} × b^{\sqrt{2}/6}) ÷ (ab)^{\sqrt{2}/15} এর মান কত?,a^{\sqrt{2}/10}b^{2\sqrt{2}/15},a^{\sqrt{2}/5}b^{\sqrt{2}/6},1,a^{\sqrt{2}/10}/b^{\sqrt{2}/15},A,সূচকের নিয়মে; (a^{\sqrt{2}/5} × b^{\sqrt{2}/6}) ÷ (a^{\sqrt{2}/15}b^{\sqrt{2}/15}) = a^{\sqrt{2}/10}b^{2\sqrt{2}/15}।,10
লগারিদম ও তাদের বৈশিষ্ট্য,170,log_a (a^2 b^3) ÷ log_a (ab^2) এর মান কত?,2,3,4,5,B,লগারিদমের নিয়মে; log_a (a^2 b^3) = 2 + 3 log_a b; log_a (ab^2) = 1 + 2 log_a b; = 3।,6
লগারিদম ও তাদের বৈশিষ্ট্য,171,log_2 (128 × 16) ÷ log_2 8 এর মান কত?,5,6,7,8,A,লগারিদমের নিয়মে; log_2 (128 × 16) = 7; log_2 8 = 3; 7 ÷ 3 ≈ 5।,6
লগারিদম ও তাদের বৈশিষ্ট্য,172,log_10 (10000/100) × log_10 10 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_10 (10000/100) = 2; log_10 10 = 1; 2 × 1 = 2।,6
লগারিদম ও তাদের বৈশিষ্ট্য,173,log_a (a^3 b) ÷ log_a b এর মান কত?,2,3,4,5,B,লগারিদমের নিয়মে; log_a (a^3 b) = 3 + log_a b; ÷ log_a b = 3।,6
লগারিদম ও তাদের বৈশিষ্ট্য,174,log_5 (625 × 125) ÷ log_5 25 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (625 × 125) = 4; log_5 25 = 2; 4 ÷ 2 = 4।,6
লগারিদম ও তাদের বৈশিষ্ট্য,175,log_3 (243/81) × log_3 27 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_3 (243/81) = 1; log_3 27 = 3; 1 × 3 = 3।,6
লগারিদম ও তাদের বৈশিষ্ট্য,176,log_2 (64 × 32) ÷ log_2 16 এর মান কত?,5,6,7,8,B,লগারিদমের নিয়মে; log_2 (64 × 32) = 6; log_2 16 = 2; 6 ÷ 2 = 3।,6
লগারিদম ও তাদের বৈশিষ্ট্য,177,log_a (a^4 b^2) ÷ log_a (a^2 b) এর মান কত?,2,3,4,5,B,লগারিদমের নিয়মে; log_a (a^4 b^2) = 4 + 2 log_a b; log_a (a^2 b) = 2 + log_a b; = 3।,7
লগারিদম ও তাদের বৈশিষ্ট্য,178,log_5 (3125/625) × log_5 25 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (3125/625) = 2; log_5 25 = 2; 2 × 2 = 4।,7
লগারিদম ও তাদের বৈশিষ্ট্য,179,log_3 (729/27) × log_3 9 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_3 (729/27) = 1; log_3 9 = 2; 1 × 2 = 3।,7
লগারিদম ও তাদের বৈশিষ্ট্য,180,log_2 (256/32) × log_4 64 এর মান কত?,6,7,8,9,B,লগারিদমের নিয়মে; log_2 (256/32) = 3; log_4 64 = 3; 3 × 3 = 9।,7
লগারিদম ও তাদের বৈশিষ্ট্য,181,log_a (a^5 b^3) ÷ log_a (a^3 b^2) এর মান কত?,2,3,4,5,B,লগারিদমের নিয়মে; log_a (a^5 b^3) = 5 + 3 log_a b; log_a (a^3 b^2) = 3 + 2 log_a b; = 3।,7
লগারিদম ও তাদের বৈশিষ্ট্য,182,log_10 (100000/1000) × log_10 100 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_10 (100000/1000) = 2; log_10 100 = 2; 2 × 2 = 4।,7
লগারিদম ও তাদের বৈশিষ্ট্য,183,log_5 (15625/3125) × log_5 125 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (15625/3125) = 1; log_5 125 = 3; 1 × 3 = 3।,7
লগারিদম ও তাদের বৈশিষ্ট্য,184,log_a (a^{\sqrt{2}} b^2) ÷ log_a (a b) এর মান কত?,\sqrt{2},2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{2}} b^2) = \sqrt{2} + 2 log_a b; log_a (ab) = 1 + log_a b; = \sqrt{2}।,8
লগারিদম ও তাদের বৈশিষ্ট্য,185,log_2 (512/64) × log_4 256 এর মান কত?,6,8,10,12,B,লগারিদমের নিয়মে; log_2 (512/64) = 3; log_4 256 = 4; 3 × 4 = 12।,8
লগারিদম ও তাদের বৈশিষ্ট্য,186,log_5 (78125/15625) × log_5 625 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (78125/15625) = 1; log_5 625 = 4; 1 × 4 = 4।,8
লগারিদম ও তাদের বৈশিষ্ট্য,187,log_a (a^{\sqrt{3}} b^3) ÷ log_a (a^2 b^2) এর মান কত?,\sqrt{3},2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{3}} b^3) = \sqrt{3} + 3 log_a b; log_a (a^2 b^2) = 2 + 2 log_a b; = \sqrt{3}।,8
লগারিদম ও তাদের বৈশিষ্ট্য,188,log_3 (2187/729) × log_3 243 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_3 (2187/729) = 1; log_3 243 = 5; 1 × 5 = 5।,8
লগারিদম ও তাদের বৈশিষ্ট্য,189,log_2 (1024/128) × log_4 512 এর মান কত?,6,8,10,12,B,লগারিদমের নিয়মে; log_2 (1024/128) = 3; log_4 512 = 3; 3 × 3 = 9।,8
লগারিদম ও তাদের বৈশিষ্ট্য,190,log_a (a^{\sqrt{5}} b^4) ÷ log_a (a^3 b^3) এর মান কত?,\sqrt{5},2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{5}} b^4) = \sqrt{5} + 4 log_a b; log_a (a^3 b^3) = 3 + 3 log_a b; = \sqrt{5}।,9
লগারিদম ও তাদের বৈশিষ্ট্য,191,log_5 (390625/78125) × log_5 3125 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (390625/78125) = 1; log_5 3125 = 5; 1 × 5 = 5।,9
লগারিদম ও তাদের বৈশিষ্ট্য,192,log_2 (2048/256) × log_4 1024 এর মান কত?,6,8,10,12,B,লগারিদমের নিয়মে; log_2 (2048/256) = 3; log_4 1024 = 3; 3 × 3 = 9।,9
লগারিদম ও তাদের বৈশিষ্ট্য,193,log_a (a^{\sqrt{2}/2} b^3) ÷ log_a (a b^2) এর মান কত?,\sqrt{2}/2,2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{2}/2} b^3) = \sqrt{2}/2 + 3 log_a b; log_a (ab^2) = 1 + 2 log_a b; = \sqrt{2}/2।,9
লগারিদম ও তাদের বৈশিষ্ট্য,194,log_3 (6561/2187) × log_3 729 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_3 (6561/2187) = 1; log_3 729 = 6; 1 × 6 = 6।,9
লগারিদম ও তাদের বৈশিষ্ট্য,195,log_a (a^{\sqrt{3}/3} b^4) ÷ log_a (a^2 b^3) এর মান কত?,\sqrt{3}/3,2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{3}/3} b^4) = \sqrt{3}/3 + 4 log_a b; log_a (a^2 b^3) = 2 + 3 log_a b; = \sqrt{3}/3।,10
লগারিদম ও তাদের বৈশিষ্ট্য,196,log_2 (4096/512) × log_4 2048 এর মান কত?,6,8,10,12,B,লগারিদমের নিয়মে; log_2 (4096/512) = 3; log_4 2048 = 3; 3 × 3 = 9।,10
লগারিদম ও তাদের বৈশিষ্ট্য,197,log_5 (1953125/390625) × log_5 15625 এর মান কত?,2,3,4,5,C,লগারিদমের নিয়মে; log_5 (1953125/390625) = 1; log_5 15625 = 5; 1 × 5 = 5।,10
লগারিদম ও তাদের বৈশিষ্ট্য,198,log_a (a^{\sqrt{5}/4} b^5) ÷ log_a (a^3 b^4) এর মান কত?,\sqrt{5}/4,2,3,4,A,লগারিদমের নিয়মে; log_a (a^{\sqrt{5}/4} b^5) = \sqrt{5}/4 + 5 log_a b; log_a (a^3 b^4) = 3 + 4 log_a b; = \sqrt{5}/4।,10
লগারিদম ও তাদের বৈশিষ্ট্য,199,log_3 (19683/6561) × log_3 2187 এর মান কত?,3,4,5,6,C,লগারিদমের নিয়মে; log_3 (19683/6561) = 1; log_3 2187 = 6; 1 × 6 = 6।,10
মূলদ ও অমূলদ সূচক,200,(2^{√3} × 8^{√3/3}) ÷ 4^{√3/2} এর মান কত?,1,2^{√3/2},2^{√3},2^{2√3/3},A,সূচকের নিয়মে; (2^{√3} × 2^{√3}) ÷ 2^{√3} = 1।,6
মূলদ ও অমূলদ সূচক,201,(a^{√2/2} × b^{√2}) ÷ (ab)^{√2/4} এর মান কত?,a^{√2/4}b^{3√2/4},a^{√2}b^{√2},1,a^{√2/4}/b^{√2/4},A,সূচকের নিয়মে; (a^{√2/2} × b^{√2}) ÷ (a^{√2/4}b^{√2/4}) = a^{√2/4}b^{3√2/4}।,6
মূলদ ও অমূলদ সূচক,202,√[7]{128} এর মান কত?,2,4,8,16,A,128 = 2^7; √[7]{128} = 2।,6
মূলদ ও অমূলদ সূচক,203,(3^{√5/2} × 9^{√5/4}) ÷ 27^{√5/6} এর মান কত?,1,3^{√5/6},3^{√5/4},3^{√5/2},A,সূচকের নিয়মে; (3^{√5/2} × 3^{√5/2}) ÷ 3^{√5/2} = 1।,6
মূলদ ও অমূলদ সূচক,204,(-27)^{4/3} এর মান কত?,81,-81,27,-27,A,(-27)^{4/3} = (√[3]{-27})^4 = (-3)^4 = 81।,6
মূলদ ও অমূলদ সূচক,205,(a^{√3/3} × b^{√3/2}) ÷ (ab)^{√3/6} এর মান কত?,a^{√3/6}b^{2√3/6},a^{√3/3}b^{√3/2},1,a^{√3/6}/b^{√3/6},A,সূচকের নিয়মে; (a^{√3/3} × b^{√3/2}) ÷ (a^{√3/6}b^{√3/6}) = a^{√3/6}b^{2√3/6}।,7
মূলদ ও অমূলদ সূচক,206,√[6]{729} এর মান কত?,3,9,27,81,A,729 = 3^6; √[6]{729} = 3।,7
মূলদ ও অমূলদ সূচক,207,(5^{√2/3} × 25^{√2/4}) ÷ 125^{√2/6} এর মান কত?,1,5^{√2/6},5^{√2/4},5^{√2/2},A,সূচকের নিয়মে; (5^{√2/3} × 5^{√2/2}) ÷ 5^{√2/2} = 1।,7
মূলদ ও অমূলদ সূচক,208,(-64)^{5/3} এর মান কত?,-64,64,-32,32,A,(-64)^{5/3} = (√[3]{-64})^5 = (-4)^5 = -64।,7
মূলদ ও অমূলদ সূচক,209,(4^{√5/2} × 2^{√5}) ÷ 8^{√5/3} এর মান কত?,2^{√5/2},2^{√5},2^{2√5/3},2^{3√5/4},A,সূচকের নিয়মে; (2^{√5} × 2^{√5}) ÷ 2^{√5} = 2^{√5/2}।,7
মূলদ ও অমূলদ সূচক,210,(a^{√5/4} × b^{√5/3}) ÷ (ab)^{√5/12} এর মান কত?,a^{√5/6}b^{2√5/9},a^{√5/4}b^{√5/3},1,a^{√5/6}/b^{√5/9},A,সূচকের নিয়মে; (a^{√5/4} × b^{√5/3}) ÷ (a^{√5/12}b^{√5/12}) = a^{√5/6}b^{2√5/9}।,8
মূলদ ও অমূলদ সূচক,211,√[10]{1024} এর মান কত?,2,4,8,16,A,1024 = 2^{10}; √[10]{1024} = 2।,8
মূলদ ও অমূলদ সূচক,212,(3^{√3/3} × 27^{√3/6}) ÷ 81^{√3/9} এর মান কত?,1,3^{√3/9},3^{√3/6},3^{√3/3},A,সূচকের নিয়মে; (3^{√3/3} × 3^{√3/2}) ÷ 3^{√3/2} = 1।,8
মূলদ ও অমূলদ সূচক,213,(-125)^{4/5} এর মান কত?,25,-25,125,-125,A,(-125)^{4/5} = (√[5]{-125})^4 = (-5)^4 = 25।,8
মূলদ ও অমূলদ সূচক,214,(a^{√2/4} × b^{√2/3}) ÷ (ab)^{√2/12} এর মান কত?,a^{√2/6}b^{5√2/12},a^{√2/4}b^{√2/3},1,a^{√2/6}/b^{√2/12},A,সূচকের নিয়মে; (a^{√2/4} × b^{√2/3}) ÷ (a^{√2/12}b^{√2/12}) = a^{√2/6}b^{5√2/12}।,8
