Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
বাস্তব সমস্যা সমাধানে সেট,188,"একটি পার্টিতে A = {যারা মাংস খায়} = 50 জন, B = {যারা মাছ খায়} = 40 জন, A ∩ B = 20। কতজন শুধু মাছ খায়?",20,30,40,10,A,শুধু মাছ খায় = B − A ∩ B = 40 − 20 = 20।,4
বাস্তব সমস্যা সমাধানে সেট,189,"একটি দোকানে A = {চিনি কিনেছে} = 25 জন, B = {চা কিনেছে} = 20 জন, A ∪ B = 35। কতজন উভয়ই কিনেছে?",10,15,5,0,A,"A ∪ B = A + B − A ∩ B, তাই 35 = 25 + 20 − A ∩ B, A ∩ B = 10।",5
সেটের ধারণা,19,"A = {1, 2}, B = {2, 3} হলে A − B = ?",{1},{2},{3},∅,A,"A − B তে A এর সেই উপাদান থাকে যা B এ নেই, তাই {1}।",5
বাস্তব সমস্যা সমাধানে সেট,190,"একটি ক্লাবে A = {সদস্য যারা বই পড়ে} = 30 জন, B = {সদস্য যারা গান শোনে} = 25 জন, A ∩ B = 10। কতজন কিছুই করে না?",5,0,10,15,B,"A ∪ B = 30 + 25 − 10 = 45, তাই কিছুই করে না = 0 (U অজানা)।",5
বাস্তব সমস্যা সমাধানে সেট,191,"একটি স্কুলে U = {ছাত্র} = 60 জন, A = {গান গায়} = 20 জন, B = {নাচে} = 30 জন, A ∩ B = 10। কতজন কিছুই করে না?",10,20,30,40,B,"A ∪ B = 20 + 30 − 10 = 40, তাই কিছুই করে না = 60 − 40 = 20।",5
বাস্তব সমস্যা সমাধানে সেট,192,"একটি দোকানে A = {তেল কিনেছে} = 40 জন, B = {সাবান কিনেছে} = 30 জন, A ∩ B = 15। কতজন শুধু তেল কিনেছে?",15,25,30,40,B,শুধু তেল কিনেছে = A − A ∩ B = 40 − 15 = 25।,5
বাস্তব সমস্যা সমাধানে সেট,193,"একটি ক্লাসে A = {ইংরেজি পড়ে} = 35 জন, B = {গণিত পড়ে} = 30 জন, A ∪ B = 50, U = 60। কতজন কিছুই পড়ে না?",5,10,15,20,B,"A ∩ B = 35 + 30 − 50 = 15, A ∪ B = 50, তাই কিছুই পড়ে না = 60 − 50 = 10।",6
বাস্তব সমস্যা সমাধানে সেট,194,"একটি পার্টিতে A = {কেক খায়} = 40 জন, B = {আইসক্রিম খায়} = 35 জন, A ∩ B = 20। কতজন শুধু কেক খায়?",15,20,25,30,B,শুধু কেক খায় = A − A ∩ B = 40 − 20 = 20।,6
বাস্তব সমস্যা সমাধানে সেট,195,"একটি বাজারে U = {ক্রেতা} = 80 জন, A = {মাছ কিনেছে} = 50 জন, B = {মাংস কিনেছে} = 40 জন, A ∩ B = 20। কতজন কিছুই কিনেনি?",10,20,30,40,A,"A ∪ B = 50 + 40 − 20 = 70, তাই কিছুই কিনেনি = 80 − 70 = 10।",6
বাস্তব সমস্যা সমাধানে সেট,196,"একটি ক্লাবে A = {সাঁতার জানে} = 25 জন, B = {সাইকেল চালায়} = 20 জন, A ∩ B = 5। কতজন শুধু সাইকেল চালায়?",10,15,20,5,B,শুধু সাইকেল চালায় = B − A ∩ B = 20 − 5 = 15।,6
বাস্তব সমস্যা সমাধানে সেট,197,"একটি স্কুলে U = {ছাত্র} = 100 জন, A = {ফুটবল খেলে} = 60 জন, B = {ক্রিকেট খেলে} = 50 জন, A ∩ B = 30। কতজন শুধু ক্রিকেট খেলে?",20,30,40,50,A,শুধু ক্রিকেট খেলে = B − A ∩ B = 50 − 30 = 20।,7
বাস্তব সমস্যা সমাধানে সেট,198,"একটি দোকানে A = {চাল কিনেছে} = 50 জন, B = {ডাল কিনেছে} = 40 জন, A ∩ B = 20, U = 80। কতজন কিছুই কিনেনি?",10,20,30,40,A,"A ∪ B = 50 + 40 − 20 = 70, তাই কিছুই কিনেনি = 80 − 70 = 10।",7
বাস্তব সমস্যা সমাধানে সেট,199,"একটি ক্লাসে A = {বাংলা পড়ে} = 40 জন, B = {ইংরেজি পড়ে} = 35 জন, A ∩ B = 15, U = 50। কতজন শুধু বাংলা পড়ে?",20,25,30,40,B,শুধু বাংলা পড়ে = A − A ∩ B = 40 − 15 = 25।,7
সেটের ধারণা,2,"{1, 2, 3} সেটটি কীভাবে প্রকাশ করা হয়?",তালিকা পদ্ধতি,বর্ণনা পদ্ধতি,চিত্র পদ্ধতি,সূত্র পদ্ধতি,A,এই সেটটি তালিকা পদ্ধতিতে উপাদানগুলো সরাসরি লেখা হয়েছে।,1
সেটের ধারণা,20,"A = {1, 2, 3}, B = {2, 3, 4} হলে A ∩ B = ?","{1, 2, 3, 4}","{2, 3}","{1, 4}",∅,B,"A ∩ B তে সাধারণ উপাদান {2, 3}।",5
বাস্তব সমস্যা সমাধানে সেট,200,"একটি পার্টিতে A = {মাংস খায়} = 45 জন, B = {মাছ খায়} = 40 জন, A ∩ B = 25, U = 60। কতজন কিছুই খায়নি?",0,5,10,15,B,"A ∪ B = 45 + 40 − 25 = 60, তাই কিছুই খায়নি = 60 − 60 = 0।",7
বাস্তব সমস্যা সমাধানে সেট,201,"একটি ক্লাবে A = {গান গায়} = 30 জন, B = {নাচে} = 25 জন, A ∩ B = 10, U = 50। কতজন শুধু নাচে?",10,15,20,25,B,শুধু নাচে = B − A ∩ B = 25 − 10 = 15।,8
বাস্তব সমস্যা সমাধানে সেট,202,"একটি বাজারে A = {সবজি কিনেছে} = 70 জন, B = {ফল কিনেছে} = 60 জন, A ∩ B = 40, U = 100। কতজন শুধু ফল কিনেছে?",20,30,40,50,A,শুধু ফল কিনেছে = B − A ∩ B = 60 − 40 = 20।,8
বাস্তব সমস্যা সমাধানে সেট,203,"একটি স্কুলে U = {ছাত্র} = 120 জন, A = {গণিত পড়ে} = 80 জন, B = {বিজ্ঞান পড়ে} = 70 জন, A ∩ B = 50। কতজন কিছুই পড়ে না?",10,20,30,40,B,"A ∪ B = 80 + 70 − 50 = 100, তাই কিছুই পড়ে না = 120 − 100 = 20।",8
বাস্তব সমস্যা সমাধানে সেট,204,"একটি ক্লাসে A = {ইংরেজি পড়ে} = 50 জন, B = {গণিত পড়ে} = 45 জন, A ∩ B = 20, C = {বাংলা পড়ে} = 40 জন। A ∩ C = 15, B ∩ C = 10, A ∩ B ∩ C = 5। কতজন শুধু ইংরেজি পড়ে?",20,25,30,35,C,শুধু ইংরেজি = A − (A ∩ B + A ∩ C − A ∩ B ∩ C) = 50 − (20 + 15 − 5) = 30।,8
বাস্তব সমস্যা সমাধানে সেট,205,"একটি পার্টিতে U = {অতিথি} = 80 জন, A = {কেক খায়} = 50 জন, B = {আইসক্রিম খায়} = 40 জন, A ∩ B = 20। কতজন শুধু আইসক্রিম খায়?",10,20,30,40,B,শুধু আইসক্রিম খায় = B − A ∩ B = 40 − 20 = 20।,9
বাস্তব সমস্যা সমাধানে সেট,206,"একটি দোকানে A = {চিনি কিনেছে} = 60 জন, B = {চা কিনেছে} = 50 জন, A ∩ B = 30, U = 90। কতজন শুধু চিনি কিনেছে?",20,30,40,50,B,শুধু চিনি কিনেছে = A − A ∩ B = 60 − 30 = 30।,9
বাস্তব সমস্যা সমাধানে সেট,207,"একটি ক্লাবে A = {সাঁতার জানে} = 40 জন, B = {সাইকেল চালায়} = 35 জন, A ∩ B = 15, U = 60। কতজন কিছুই জানে না?",5,10,15,20,B,"A ∪ B = 40 + 35 − 15 = 60, তাই কিছুই জানে না = 60 − 60 = 0।",9
বাস্তব সমস্যা সমাধানে সেট,208,"একটি বাজারে U = {ক্রেতা} = 100 জন, A = {মাছ কিনেছে} = 70 জন, B = {মাংস কিনেছে} = 60 জন, A ∩ B = 40। কতজন শুধু মাছ কিনেছে?",20,30,40,50,B,শুধু মাছ কিনেছে = A − A ∩ B = 70 − 40 = 30।,9
বাস্তব সমস্যা সমাধানে সেট,209,"একটি স্কুলে U = {ছাত্র} = 150 জন, A = {ফুটবল খেলে} = 100 জন, B = {ক্রিকেট খেলে} = 80 জন, A ∩ B = 60, C = {বাস্কেটবল খেলে} = 50 জন, A ∩ C = 30, B ∩ C = 20, A ∩ B ∩ C = 10। কতজন শুধু ফুটবল খেলে?",30,40,50,60,B,শুধু ফুটবল = A − (A ∩ B + A ∩ C − A ∩ B ∩ C) = 100 − (60 + 30 − 10) = 40।,10
সেটের ধারণা,21,"U = {1, 2, 3, 4, 5}, A = {2, 3} হলে A' = ?","{1, 4, 5}","{2, 3}","{1, 2, 3, 4, 5}",∅,A,"A' তে U এর সেই উপাদান থাকে যা A এ নেই, তাই {1, 4, 5}।",5
বাস্তব সমস্যা সমাধানে সেট,210,"একটি ক্লাসে A = {বাংলা পড়ে} = 60 জন, B = {ইংরেজি পড়ে} = 50 জন, C = {গণিত পড়ে} = 40 জন, A ∩ B = 20, A ∩ C = 15, B ∩ C = 10, A ∩ B ∩ C = 5, U = 80। কতজন কিছুই পড়ে না?",0,5,10,15,B,"A ∪ B ∪ C = 60 + 50 + 40 − 20 − 15 − 10 + 5 = 75, তাই কিছুই পড়ে না = 80 − 75 = 5।",10
বাস্তব সমস্যা সমাধানে সেট,211,"একটি পার্টিতে U = {অতিথি} = 100 জন, A = {মাংস খায়} = 70 জন, B = {মাছ খায়} = 60 জন, C = {সবজি খায়} = 50 জন, A ∩ B = 40, A ∩ C = 30, B ∩ C = 20, A ∩ B ∩ C = 10। কতজন শুধু মাংস খায়?",20,30,40,50,B,শুধু মাংস = A − (A ∩ B + A ∩ C − A ∩ B ∩ C) = 70 − (40 + 30 − 10) = 30।,10
বাস্তব সমস্যা সমাধানে সেট,212,"একটি দোকানে U = {ক্রেতা} = 120 জন, A = {চাল কিনেছে} = 80 জন, B = {ডাল কিনেছে} = 70 জন, C = {তেল কিনেছে} = 60 জন, A ∩ B = 40, A ∩ C = 30, B ∩ C = 20, A ∩ B ∩ C = 10। কতজন শুধু ডাল কিনেছে?",20,30,40,50,B,শুধু ডাল = B − (A ∩ B + B ∩ C − A ∩ B ∩ C) = 70 − (40 + 20 − 10) = 30।,10
বাস্তব সমস্যা সমাধানে সেট,213,"একটি ক্লাবে U = {সদস্য} = 90 জন, A = {গান গায়} = 50 জন, B = {নাচে} = 40 জন, C = {চিত্রকলা করে} = 30 জন, A ∩ B = 20, A ∩ C = 15, B ∩ C = 10, A ∩ B ∩ C = 5। কতজন শুধু নাচে?",15,20,25,30,B,শুধু নাচে = B − (A ∩ B + B ∩ C − A ∩ B ∩ C) = 40 − (20 + 10 − 5) = 20।,10
বাস্তব সমস্যা সমাধানে সেট,214,"একটি বাজারে U = {ক্রেতা} = 200 জন, A = {সবজি কিনেছে} = 150 জন, B = {ফল কিনেছে} = 120 জন, C = {মাছ কিনেছে} = 100 জন, A ∩ B = 80, A ∩ C = 60, B ∩ C = 50, A ∩ B ∩ C = 30। কতজন কিছুই কিনেনি?",0,10,20,30,B,"A ∪ B ∪ C = 150 + 120 + 100 − 80 − 60 − 50 + 30 = 190, তাই কিছুই কিনেনি = 200 − 190 = 10।",10
অন্বয় এবং ফাংশন,215,সম্পর্ক কাকে বলে?,দুটি সেটের মধ্যে সংখ্যার সমীকরণ,দুটি সেটের মধ্যে উপাদানের যোগাযোগ,একটি সেটের উপাদানের সমষ্টি,একটি সেটের উপসেট,B,সম্পর্ক হলো দুটি সেটের উপাদানের মধ্যে নির্দিষ্ট যোগাযোগ।,1
অন্বয় এবং ফাংশন,216,অপেক্ষক কাকে বলে?,যেকোনো সম্পর্ক,একটি বিশেষ সম্পর্ক যেখানে প্রতিটি প্রথম উপাদানের একটি মাত্র দ্বিতীয় উপাদান আছে,দুটি সেটের ইউনিয়ন,দুটি সেটের ছেদ,B,অপেক্ষক এমন সম্পর্ক যেখানে প্রতিটি প্রথম উপাদানের একটি মাত্র দ্বিতীয় উপাদান থাকে।,1
অন্বয় এবং ফাংশন,217,"A = {1, 2}, B = {3, 4} হলে A × B কতটি উপাদান ধারণ করে?",2,4,6,8,B,A × B এর উপাদান সংখ্যা = |A| × |B| = 2 × 2 = 4।,1
অন্বয় এবং ফাংশন,218,"R = {(1, 2), (2, 3)} একটি সম্পর্ক হলে এর ডোমেন কী?","{1, 2}","{2, 3}","{1, 3}",{2},A,"ডোমেন হলো সম্পর্কের প্রথম উপাদানের সেট, তাই {1, 2}।",1
অন্বয় এবং ফাংশন,219,"R = {(1, 2), (2, 3)} একটি সম্পর্ক হলে এর রেঞ্জ কী?","{1, 2}","{2, 3}","{1, 3}",{2},B,"রেঞ্জ হলো সম্পর্কের দ্বিতীয় উপাদানের সেট, তাই {2, 3}।",2
সেটের ধারণা,22,"A = {1, 2, 3}, B = {3, 4} হলে A − B = ?","{1, 2}",{3},{4},∅,A,"A − B তে A এর সেই উপাদান থাকে যা B এ নেই, তাই {1, 2}।",6
অন্বয় এবং ফাংশন,220,অপেক্ষক f: A → B এর জন্য কোন শর্ত সত্য?,প্রতিটি a ∈ A এর জন্য একটি মাত্র b ∈ B আছে,প্রতিটি b ∈ B এর জন্য একটি মাত্র a ∈ A আছে,A = B,A ∩ B = ∅,A,অপেক্ষকের সংজ্ঞা অনুসারে প্রতিটি প্রথম উপাদানের একটি মাত্র দ্বিতীয় উপাদান থাকে।,2
অন্বয় এবং ফাংশন,221,"R = {(1, 1), (2, 2)} একটি সম্পর্ক। এটি কি অপেক্ষক?",হ্যাঁ,না,শুধু ডোমেন A হলে,শুধু রেঞ্জ B হলে,A,"প্রতিটি প্রথম উপাদানের একটি মাত্র দ্বিতীয় উপাদান আছে, তাই অপেক্ষক।",2
অন্বয় এবং ফাংশন,222,"A = {1, 2}, B = {3, 4}, R = {(1, 3), (1, 4)} কি অপেক্ষক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"1 এর দুটি দ্বিতীয় উপাদান (3, 4), তাই অপেক্ষক নয়।",2
অন্বয় এবং ফাংশন,223,অভেদাশ্রয়ী (reflexive) সম্পর্কের শর্ত কী?,"প্রতিটি (a, b) এর জন্য (b, a) থাকে","প্রতিটি a এর জন্য (a, a) থাকে","প্রতিটি (a, b), (b, c) এর জন্য (a, c) থাকে",কোনোটিই নয়,B,অভেদাশ্রয়ী সম্পর্কে প্রতিটি উপাদান নিজের সাথে সম্পর্কিত।,3
অন্বয় এবং ফাংশন,224,"R = {(1, 2), (2, 3), (3, 1)} কি অভেদাশ্রয়ী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"(1, 1), (2, 2), (3, 3) নেই, তাই অভেদাশ্রয়ী নয়।",3
অন্বয় এবং ফাংশন,225,সম্মিত (symmetric) সম্পর্কের শর্ত কী?,"প্রতিটি (a, b) এর জন্য (b, a) থাকে","প্রতিটি a এর জন্য (a, a) থাকে","প্রতিটি (a, b), (b, c) এর জন্য (a, c) থাকে",কোনোটিই নয়,A,"সম্মিত সম্পর্কে (a, b) থাকলে (b, a) থাকতে হবে।",3
অন্বয় এবং ফাংশন,226,"R = {(1, 1), (2, 2), (1, 2), (2, 1)} কি সম্মিত?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"(1, 2) এবং (2, 1) আছে, তাই সম্মিত।",3
অন্বয় এবং ফাংশন,227,সংক্রামী (transitive) সম্পর্কের শর্ত কী?,"প্রতিটি (a, b) এর জন্য (b, a) থাকে","প্রতিটি a এর জন্য (a, a) থাকে","প্রতিটি (a, b), (b, c) এর জন্য (a, c) থাকে",কোনোটিই নয়,C,"সংক্রামী সম্পর্কে (a, b) এবং (b, c) থাকলে (a, c) থাকতে হবে।",4
অন্বয় এবং ফাংশন,228,"R = {(1, 2), (2, 3), (1, 3)} কি সংক্রামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"(1, 2) এবং (2, 3) আছে এবং (1, 3) আছে, তাই সংক্রামী।",4
অন্বয় এবং ফাংশন,229,"f(x) = x + 1 একটি অপেক্ষক। এর ডোমেন কী যদি A = {1, 2, 3}?","{1, 2, 3}","{2, 3, 4}","{1, 2, 3, 4}","{0, 1, 2}",A,"ডোমেন হলো অপেক্ষকের প্রথম সেট, তাই {1, 2, 3}।",4
সেটের ধারণা,23,"A = {1, 2}, B = {1, 2, 3} হলে A ∪ B = ?","{1, 2}","{1, 2, 3}",{3},∅,B,"A ∪ B তে A ও B এর সব উপাদান থাকে, তাই {1, 2, 3}।",6
অন্বয় এবং ফাংশন,230,"f(x) = x + 1, A = {1, 2, 3} হলে রেঞ্জ কী?","{1, 2, 3}","{2, 3, 4}","{1, 2, 3, 4}","{0, 1, 2}",B,"f(1) = 2, f(2) = 3, f(3) = 4, তাই রেঞ্জ {2, 3, 4}।",4
অন্বয় এবং ফাংশন,231,একটি অপেক্ষক f: A → B কি এক-এক (one-one) হতে পারে?,"হ্যাঁ, যদি ভিন্ন a এর জন্য ভিন্ন b থাকে",না,শুধু A = B হলে,শুধু A ≠ B হলে,A,এক-এক অপেক্ষকে ভিন্ন প্রথম উপাদানের জন্য ভিন্ন দ্বিতীয় উপাদান থাকে।,5
অন্বয় এবং ফাংশন,232,"f(x) = 2x, A = {1, 2}, B = {2, 4, 6} কি এক-এক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 2, f(2) = 4, ভিন্ন ইনপুটের জন্য ভিন্ন আউটপুট, তাই এক-এক।",5
অন্বয় এবং ফাংশন,233,একটি অপেক্ষক f: A → B কি সর্বতোগামী (onto) হতে পারে?,"হ্যাঁ, যদি B এর প্রতিটি উপাদানের একটি a ∈ A থাকে",না,শুধু A = B হলে,শুধু A ≠ B হলে,A,সর্বতোগামী অপেক্ষকে B এর প্রতিটি উপাদান কোনো a এর মাধ্যমে পাওয়া যায়।,5
অন্বয় এবং ফাংশন,234,"f(x) = x, A = {1, 2}, B = {1, 2} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 1, f(2) = 2, B এর সব উপাদান পাওয়া যায়, তাই সর্বতোগামী।",5
অন্বয় এবং ফাংশন,235,"f(x) = x^2, A = {1, -1}, B = {1} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 1, f(-1) = 1, B এর সব উপাদান (1) পাওয়া যায়, তাই সর্বতোগামী।",6
অন্বয় এবং ফাংশন,236,"R = {(1, 1), (2, 2), (3, 3)} কি সমতুল্য (equivalence) সম্পর্ক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"অভেদাশ্রয়ী, সম্মিত, এবং সংক্রামী, তাই সমতুল্য।",6
অন্বয় এবং ফাংশন,237,"f(x) = x + 2, A = {0, 1}, B = {2, 3} কি এক-এক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(0) = 2, f(1) = 3, ভিন্ন ইনপুটের জন্য ভিন্ন আউটপুট, তাই এক-এক।",6
অন্বয় এবং ফাংশন,238,"f(x) = x^2, A = {1, 2}, B = {1, 4} কি এক-এক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 1, f(2) = 4, ভিন্ন ইনপুটের জন্য ভিন্ন আউটপুট, তাই এক-এক।",6
অন্বয় এবং ফাংশন,239,"R = {(1, 2), (2, 1), (1, 1), (2, 2)} কি সমতুল্য সম্পর্ক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"অভেদাশ্রয়ী (1,1), (2,2); সম্মিত (1,2), (2,1); সংক্রামী, তাই সমতুল্য।",7
সেটের ধারণা,24,"A = {1, 2, 3} হলে A এর পাওয়ার সেটের একটি উপসেট কোনটি?","{1, 2, 4}","{1, 2}","{4, 5}","{1, 2, 3, 4}",B,"পাওয়ার সেটে মূল সেটের সব সম্ভাব্য উপসেট থাকে, তাই {1, 2}।",6
অন্বয় এবং ফাংশন,240,"f(x) = 2x, A = {1, 2}, B = {2, 4, 6} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"রেঞ্জ = {2, 4}, B = {2, 4, 6}, 6 পাওয়া যায় না, তাই সর্বতোগামী নয়।",7
অন্বয় এবং ফাংশন,241,"f(x) = x, A = {1, 2}, B = {1, 2, 3} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"রেঞ্জ = {1, 2}, B = {1, 2, 3}, 3 পাওয়া যায় না, তাই সর্বতোগামী নয়।",7
অন্বয় এবং ফাংশন,242,"R = {(1, 1), (2, 2)} কি অভেদাশ্রয়ী এবং সম্মিত?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"(1, 1), (2, 2) আছে, তাই অভেদাশ্রয়ী এবং সম্মিত।",7
অন্বয় এবং ফাংশন,243,"f(x) = x + 1, A = {0, 1, 2}, B = {1, 2, 3} কি এক-এক এবং সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(0) = 1, f(1) = 2, f(2) = 3, এক-এক এবং B এর সব উপাদান পাওয়া যায়।",8
অন্বয় এবং ফাংশন,244,"R = {(1, 2), (2, 3)} কি সংক্রামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"(1, 2), (2, 3) আছে কিন্তু (1, 3) নেই, তাই সংক্রামী নয়।",8
অন্বয় এবং ফাংশন,245,"f(x) = x^2, A = {1, -1, 2}, B = {1, 4} কি এক-এক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"f(1) = 1, f(-1) = 1, ভিন্ন ইনপুটের জন্য একই আউটপুট, তাই এক-এক নয়।",8
অন্বয় এবং ফাংশন,246,"f(x) = 2x + 1, A = {0, 1}, B = {1, 3, 5} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"রেঞ্জ = {1, 3}, B = {1, 3, 5}, 5 পাওয়া যায় না, তাই সর্বতোগামী নয়।",8
অন্বয় এবং ফাংশন,247,"R = {(1, 1), (1, 2), (2, 1), (2, 2)} কি সমতুল্য?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"অভেদাশ্রয়ী এবং সম্মিত কিন্তু (1, 2), (2, 1) আছে, (1, 1) আছে, কিন্তু সংক্রামী নয়।",9
অন্বয় এবং ফাংশন,248,"f(x) = x, A = {1, 2, 3}, B = {1, 2, 3} কি এক-এক এবং সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 1, f(2) = 2, f(3) = 3, এক-এক এবং B এর সব উপাদান পাওয়া যায়।",9
অন্বয় এবং ফাংশন,249,"R = {(1, 2), (2, 3), (3, 1)} কি সম্মিত?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"(1, 2) আছে কিন্তু (2, 1) নেই, তাই সম্মিত নয়।",9
সেটের ধারণা,25,"A = {1, 2}, B = {2, 3} হলে (A ∪ B) − (A ∩ B) = ?","{1, 3}",{2},"{1, 2, 3}",∅,A,"A ∪ B = {1, 2, 3}, A ∩ B = {2}, তাই {1, 2, 3} − {2} = {1, 3}।",6
অন্বয় এবং ফাংশন,250,"f(x) = 3x, A = {1, 2}, B = {3, 6} কি এক-এক এবং সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"f(1) = 3, f(2) = 6, এক-এক এবং B এর সব উপাদান পাওয়া যায়।",9
অন্বয় এবং ফাংশন,251,"f(x) = x + 1, g(x) = 2x, A = {1, 2} হলে (f ∘ g)(x) কী?",2x + 1,2x + 2,x + 2,3x,A,(f ∘ g)(x) = f(g(x)) = f(2x) = 2x + 1।,10
অন্বয় এবং ফাংশন,252,"R = {(1, 1), (2, 2), (1, 2)} কি সমতুল্য?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"অভেদাশ্রয়ী কিন্তু (1, 2) আছে, (2, 1) নেই, তাই সম্মিত নয়।",10
অন্বয় এবং ফাংশন,253,"f(x) = x^2, A = {0, 1, 2}, B = {0, 1, 4, 9} কি সর্বতোগামী?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,B,"রেঞ্জ = {0, 1, 4}, B = {0, 1, 4, 9}, 9 পাওয়া যায় না, তাই সর্বতোগামী নয়।",10
অন্বয় এবং ফাংশন,254,"f(x) = x + 2, g(x) = x − 1, A = {1, 2} হলে (g ∘ f)(x) কী?",x + 1,x − 1,x + 2,x,A,(g ∘ f)(x) = g(f(x)) = g(x + 2) = (x + 2) − 1 = x + 1।,10
অন্বয় এবং ফাংশন,255,"f(x) = 2x, g(x) = x + 1, A = {1, 2} হলে (f ∘ g)(x) কি এক-এক?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"(f ∘ g)(x) = f(g(x)) = f(x + 1) = 2(x + 1) = 2x + 2, ভিন্ন x এর জন্য ভিন্ন মান, তাই এক-এক।",10
অন্বয় এবং ফাংশন,256,"f(x) = x^2, g(x) = x + 1, A = {0, 1} হলে (f ∘ g)(x) কি সর্বতোগামী B = {1, 4} এর জন্য?",হ্যাঁ,না,শুধু A = B হলে,শুধু A ≠ B হলে,A,"(f ∘ g)(x) = f(g(x)) = f(x + 1) = (x + 1)^2, x = 0 → 1, x = 1 → 4, রেঞ্জ = {1, 4}, তাই সর্বতোগামী।",10
অন্বয় ও ফাংশনের লেখচিত্র,257,ফাংশনের গ্রাফ কী?,একটি সম্পর্কের বিন্দু সংগ্রহ,"একটি ফাংশনের সকল (x, f(x)) বিন্দুর চিত্র",একটি সেটের উপাদান,একটি সমীকরণের সমাধান,B,"ফাংশনের গ্রাফ হলো সকল (x, f(x)) বিন্দুর চিত্র কার্টেসিয়ান সমতলে।",1
অন্বয় ও ফাংশনের লেখচিত্র,258,"R = {(1, 2), (2, 3)} সম্পর্কের গ্রাফ কী?",একটি সরলরেখা,দুটি বিন্দু,একটি বৃত্ত,একটি প্যারাবোলা,B,"সম্পর্কের গ্রাফ হলো এর অর্ডারড পেয়ারগুলোর বিন্দু, তাই (1, 2) এবং (2, 3)।",1
অন্বয় ও ফাংশনের লেখচিত্র,259,f(x) = 2x এর গ্রাফ কী ধরনের?,সরলরেখা,প্যারাবোলা,বৃত্ত,অধিবৃত্ত,A,"f(x) = 2x একটি রৈখিক ফাংশন, তাই এর গ্রাফ সরলরেখা।",1
সেটের ধারণা,26,"U = {1, 2, 3, 4}, A = {1, 2}, B = {2, 3} হলে A' ∩ B = ?",{3},{2},"{1, 2, 3, 4}",∅,A,"A' = {3, 4}, তাই A' ∩ B = {3, 4} ∩ {2, 3} = {3}।",7
অন্বয় ও ফাংশনের লেখচিত্র,260,f(x) = x এর জন্য x = 1 হলে গ্রাফে বিন্দু কী?,"(1, 0)","(1, 1)","(0, 1)","(2, 2)",B,"f(1) = 1, তাই বিন্দু (1, 1)।",1
অন্বয় ও ফাংশনের লেখচিত্র,261,"যে গ্রাফে একটি x এর জন্য একটি মাত্র y থাকে, তা কী?",সম্পর্ক,ফাংশন,বৃত্ত,উপসেট,B,একটি x এর জন্য একটি মাত্র y মানে ফাংশন (উল্লম্ব রেখা পরীক্ষা)।,2
অন্বয় ও ফাংশনের লেখচিত্র,262,f(x) = x + 1 এর গ্রাফে x = 0 হলে y কত?,0,1,2,3,B,"f(0) = 0 + 1 = 1, তাই y = 1।",2
অন্বয় ও ফাংশনের লেখচিত্র,263,"R = {(1, 1), (1, 2)} সম্পর্কটি ফাংশন কি না?",হ্যাঁ,না,শুধু ডোমেন A হলে,শুধু রেঞ্জ B হলে,B,"x = 1 এর জন্য দুটি y (1, 2), তাই ফাংশন নয় (উল্লম্ব রেখা পরীক্ষা)।",2
