Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
ত্রিভুজের সাদৃশ্য,94,ত্রিভুজে PQ/ST = PR/SU = QR/TU। ∠P = ?,∠S,∠T,∠U,∠Q,A,উপপাদ্য 7: বাহু সমানুপাতী; তাই ∠P = ∠S।,3
ত্রিভুজের সাদৃশ্য,95,সদৃশ ত্রিভুজে ক্ষেত্রফলের অনুপাত = ?,বাহুর অনুপাত,বাহুর বর্গের অনুপাত,কোণের অনুপাত,মধ্যমার অনুপাত,B,উপপাদ্য 9: ক্ষেত্রফলের অনুপাত = বাহু² এর অনুপাত।,3
ত্রিভুজের সাদৃশ্য,96,ত্রিভুজ PQR ও STU সদৃশ; ∠P=∠S। PQ/ST = ?,PR/SU,QR/TU,PR/TU,সবগুলো,D,সদৃশ ত্রিভুজে PQ/ST = PR/SU = QR/TU।,5
ত্রিভুজের সাদৃশ্য,97,ত্রিভুজ PQR ও STU সদৃশ। △PQR/△STU = ?,PQ²/ST²,QR²/TU²,PR²/SU²,সবগুলো,D,উপপাদ্য 9: △PQR/△STU = PQ²/ST² = QR²/TU² = PR²/SU²।,5
ত্রিভুজের সাদৃশ্য,98,ত্রিভুজে ∠Q=90°; RS⊥PR। △PQS ও △QSR সদৃশ কেন?,∠PQS=∠QSR,∠PSQ=∠SQR,∠QPS=∠QRS,সবগুলো,D,∠PQS=∠QSR=90°; ∠PSQ=∠SQR; ∠QPS=∠QRS; তাই সদৃশ।,7
ত্রিভুজের সাদৃশ্য,99,ত্রিভুজে QS⊥PR; RT⊥PQ। △PQR:△PST = ?,PQ²:PS²,PR²:PT²,QR²:ST²,PQ²:PT²,A,সদৃশ ত্রিভুজে △PQR:△PST = PQ²:PS²।,7
ত্রিভুজের সাদৃশ্য,100,অর্ধবৃত্তে PQ ও RS ছেদ করে T তে। PQ² = ?,PQ×PT + RS×ST,PQ×ST + RS×PT,PQ×PR + RS×QS,PQ×QS + RS×PT,A,উপপাদ্য: PQ² = PQ×PT + RS×ST।,9
ত্রিভুজের সাদৃশ্য,101,ত্রিভুজে ∠P সমদ্বিখণ্ডক QR তে S তে; পরিবৃত্তে U তে ছেদ করে। PS² = ?,PQ×PR - QS×SR,PQ×PR + QS×SR,PQ×QR - QS×SR,PQ×PR - QR×SR,A,উপপাদ্য: PS² = PQ×PR - QS×SR।,9
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,102,ত্রিভুজের ভরকেন্দ্র কীসের ছেদবিন্দু?,মধ্যমা,লম্ব দ্বিখণ্ডক,লম্ব,কর্ণ,A,ভরকেন্দ্র তিন মধ্যমার ছেদবিন্দু।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,103,ত্রিভুজের পরিকেন্দ্র কীসের ছেদবিন্দু?,লম্ব দ্বিখণ্ডক,মধ্যমা,লম্ব,কর্ণ,A,পরিকেন্দ্র দুই লম্ব দ্বিখণ্ডকের ছেদবিন্দু।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,104,ত্রিভুজের লম্বকেন্দ্র কীসের ছেদবিন্দু?,লম্ব,মধ্যমা,লম্ব দ্বিখণ্ডক,কর্ণ,A,লম্বকেন্দ্র তিন লম্বের ছেদবিন্দু।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,105,নববিন্দু বৃত্তের ব্যাসার্ধ = ?,পরিবৃত্তের ব্যাসার্ধ/2,অন্তর্বৃত্তের ব্যাসার্ধ,বহির্বৃত্তের ব্যাসার্ধ,মধ্যমার দৈর্ঘ্য,A,নববিন্দু বৃত্তের ব্যাসার্ধ = পরিবৃত্তের ব্যাসার্ধ/2।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,106,ত্রিভুজে ভরকেন্দ্র মধ্যমাকে কী অনুপাতে ভাগ করে?,2:1,1:2,3:1,1:3,A,ভরকেন্দ্র মধ্যমাকে 2:1 অনুপাতে ভাগ করে।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,107,ব্রহ্মগুপ্তে কর্ণ লম্ব হলে PS⊥QR। PT = ?,ST,PQ,QR,RS,A,ব্রহ্মগুপ্ত: PS⊥QR হলে PT = ST।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,108,টলেমির উপপাদ্যে PQ×RS = ?,PT×QR + QT×PR,PT×PR + QT×QR,PT×PQ + QT×RS,PT×RS + QT×PQ,A,টলেমি: PQ×RS = PT×QR + QT×PR।,7
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,109,সমবাহু ত্রিভুজের পরিবৃত্তের ব্যাসার্ধ 2 সেমি। বাহু কত?,2√3 সেমি,4 সেমি,2 সেমি,6 সেমি,A,2 × 2 × √3/2 = 2√3 সেমি।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,110,সমকোণী ত্রিভুজে বাহু 9; 12 সেমি। কর্ণ কত?,15 সেমি,16 সেমি,17 সেমি,18 সেমি,A,√(9² + 12²) = √(81 + 144) = √225 = 15 সেমি।,2
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,111,সমকোণী ত্রিভুজে কর্ণের বর্গ কীসের সমান?,দুই বাহুর বর্গের যোগ,দুই বাহুর বর্গের গুণফল,দুই বাহুর দৈর্ঘ্যের যোগ,দুই বাহুর দৈর্ঘ্যের গুণফল,A,পিথাগোরাস: কর্ণ² = বাহু₁² + বাহু₂²।,1
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,112,সমকোণী ত্রিভুজে বাহু 6; 8 সেমি। কর্ণ কত?,10 সেমি,12 সেমি,14 সেমি,16 সেমি,A,√(6² + 8²) = √(36 + 64) = √100 = 10 সেমি।,1
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,113,ত্রিভুজে বাহু 9; 12; 15 সেমি। কোণ কী?,সমকোণ,সূক্ষ্মকোণ,স্থূলকোণ,সরলকোণ,A,15² = 9² + 12² (225 = 81 + 144); পিথাগোরাসের বিপরীত।,3
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,114,স্থূলকোণী ত্রিভুজে AC² = ?,AB² + BC² + 2×AB×BD,AB² + BC² - 2×AB×BD,AB² - BC² + 2×AB×BD,AB² - BC² - 2×AB×BD,A,উপপাদ্য 3: AC² = AB² + BC² + 2×AB×BD।,3
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,115,ত্রিভুজে ∠B সূক্ষ্মকোণ। AC² = ?,AB² + BC² + 2×BC×CD,AB² + BC² - 2×BC×CD,AB² - BC² + 2×BC×CD,AB² - BC² - 2×BC×CD,B,উপপাদ্য 4: AC² = AB² + BC² - 2×BC×CD।,5
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,116,ত্রিভুজে ∠C=45°। AB² = ?,AC² + BC² + AC×BC,AC² + BC² - AC×BC,AC² - BC² + AC×BC,AC² - BC² - AC×BC,B,∠C=45°; উপপাদ্য 4: AB² = AC² + BC² - AC×BC।,5
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,117,ত্রিভুজে ∠C=135°। AB² = ?,AC² + BC² - AC×BC,AC² + BC² + AC×BC,AC² - BC² + AC×BC,AC² - BC² - AC×BC,B,∠C=135°; উপপাদ্য 3: AB² = AC² + BC² + AC×BC।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,118,অ্যাপোলোনিয়াসে AB² + AC² = ?,2(AD² + BD²),2(AD² + CD²),2(BD² + CD²),2(AB² + BC²),A,অ্যাপোলোনিয়াস: AB² + AC² = 2(মধ্যমা² + অর্ধবাহু²)।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,119,সমকোণী ত্রিভুজে ∠A=90°; D মধ্যবিন্দু BC। AC² = ?,AD² + 3BD²,2AD² + BD²,AD² + 2BD²,3AD² + BD²,A,উপপাদ্য: ∠A=90°; AC² = AD² + 3BD²।,9
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,120,ত্রিভুজে P; Q BC তে তিনভাগ করে। AB² + AC² = ?,AP² + AQ² + 4PQ²,AP² + AQ² + 2PQ²,2AP² + 2AQ² + PQ²,AP² + AQ² + PQ²,A,অ্যাপোলোনিয়াস: AB² + AC² = AP² + AQ² + 4PQ²।,9
বিন্দুর লম্ব অভিক্ষেপ,121,লম্ব প্রক্ষেপণ কী?,লম্বের পাদদেশ,বিন্দুর ছায়া,রেখার মধ্যবিন্দু,কোণের সমদ্বিখণ্ডক,A,লম্ব প্রক্ষেপণ হল বিন্দু থেকে রেখায় লম্বের পাদদেশ।,1
বিন্দুর লম্ব অভিক্ষেপ,122,AB এর XY তে লম্ব প্রক্ষেপণ কী?,A'B',AB,XY,AA',A,A ও B থেকে XY তে লম্বের পাদদেশ A' ও B' এর রেখাংশ।,1
বিন্দুর লম্ব অভিক্ষেপ,123,AB||XY হলে A'B' এর দৈর্ঘ্য কত?,AB,0,2AB,AB/2,A,AB||XY; তাই লম্ব প্রক্ষেপণ A'B' = AB।,3
বিন্দুর লম্ব অভিক্ষেপ,124,P থেকে XY তে লম্ব PP'। PP' এর দৈর্ঘ্য কী?,0,শূন্য নয়,1,2,A,লম্ব প্রক্ষেপণে PP' একটি বিন্দু; দৈর্ঘ্য 0।,3
বিন্দুর লম্ব অভিক্ষেপ,125,ত্রিভুজে AD⊥BC। ∠ADC = ?,90°,60°,45°,30°,A,AD⊥BC; তাই ∠ADC = 90°।,5
বিন্দুর লম্ব অভিক্ষেপ,126,ত্রিভুজে AD⊥BC; BE⊥AC। AB×BD = ?,AC×CE,BC×CD,AC×BE,BC×CE,A,উপপাদ্য: AD⊥BC; BE⊥AC হলে AB×BD = AC×CE।,5
বিন্দুর লম্ব অভিক্ষেপ,127,ত্রিভুজে AB=AC; P বিন্দু BC তে। AC² - AP² = ?,BP×PC,BP²,PC²,BP+PC,A,উপপাদ্য: AB=AC; AC² - AP² = BP×PC।,7
বিন্দুর লম্ব অভিক্ষেপ,128,স্থূলকোণী ত্রিভুজে AC এর প্রক্ষেপণ CD কোথায়?,BC এর বর্ধিতাংশে,BC তে,AB তে,AC তে,A,উপপাদ্য 3: স্থূলকোণে প্রক্ষেপণ বর্ধিত বাহুতে।,7
বিন্দুর লম্ব অভিক্ষেপ,129,ত্রিভুজে AD⊥BC; ∠C সূক্ষ্মকোণ। CD কোথায়?,BC তে,BC এর বর্ধিতাংশে,AB তে,AC তে,A,উপপাদ্য 4: সূক্ষ্মকোণে প্রক্ষেপণ বাহুতে।,9
বিন্দুর লম্ব অভিক্ষেপ,130,ত্রিভুজে AD⊥BC; BE⊥AC; CF⊥AB; O ছেদবিন্দু। CO×OF = ?,AO×OD,BO×OE,AB×BC,সবগুলো,A,উপপাদ্য: CO×OF = AO×OD = BO×OE।,9
ত্রিভুজের সাদৃশ্য,131,দুটি ত্রিভুজে ∠A=∠D; ∠B=∠E হলে ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 6: দুটি কোণ সমান হলে ত্রিভুজ সদৃশ।,1
ত্রিভুজের সাদৃশ্য,132,ত্রিভুজে AB/DE=AC/DF। ∠A=∠D হলে ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 8: এক কোণ সমান; বাহু সমানুপাতী হলে সদৃশ।,1
ত্রিভুজের সাদৃশ্য,133,সদৃশ ত্রিভুজে বাহু সমানুপাতী হলে কোণ কী?,সমান,সমানুপাতী,লম্ব,সম্পূরক,A,উপপাদ্য 7: বাহু সমানুপাতী হলে কোণ সমান।,3
ত্রিভুজের সাদৃশ্য,134,সদৃশ ত্রিভুজে △ABC/△DEF = ?,AB/DE,AB²/DE²,∠A/∠D,BC/EF,B,উপপাদ্য 9: ক্ষেত্রফলের অনুপাত = বাহু² এর অনুপাত।,3
ত্রিভুজের সাদৃশ্য,135,ত্রিভুজ ABC ও DEF সদৃশ। AB/DE = ?,AC/DF,BC/EF,AC/EF,সবগুলো,D,সদৃশ ত্রিভুজে AB/DE = AC/DF = BC/EF।,5
ত্রিভুজের সাদৃশ্য,136,ত্রিভুজ ABC ও DEF সদৃশ। △ABC/△DEF = ?,AB²/DE²,BC²/EF²,AC²/DF²,সবগুলো,D,উপপাদ্য 9: △ABC/△DEF = AB²/DE² = BC²/EF² = AC²/DF²।,5
ত্রিভুজের সাদৃশ্য,137,ত্রিভুজে ∠B=90°; CD⊥AB। △ACD ও △BCD সদৃশ কেন?,∠ADC=∠BDC,∠DAC=∠DBC,∠ACD=∠BCD,সবগুলো,D,∠ADC=∠BDC=90°; ∠DAC=∠DBC; ∠ACD=∠BCD; তাই সদৃশ।,7
ত্রিভুজের সাদৃশ্য,138,ত্রিভুজে BE⊥AC; CF⊥AB। △ABC:△BEF = ?,AB²:BE²,AC²:BF²,BC²:EF²,AB²:BF²,A,সদৃশ ত্রিভুজে △ABC:△BEF = AB²:BE²।,7
ত্রিভুজের সাদৃশ্য,139,অর্ধবৃত্তে AC ও BD ছেদ করে P তে। AB² = ?,AC×AP + BD×BP,AC×BP + BD×AP,AC×AD + BD×BC,AC×BC + BD×AP,A,উপপাদ্য: AB² = AC×AP + BD×BP।,9
ত্রিভুজের সাদৃশ্য,140,ত্রিভুজে ∠A সমদ্বিখণ্ডক BC তে D তে; পরিবৃত্তে E তে ছেদ করে। AD² = ?,AB×AC - BD×DC,AB×AC + BD×DC,AB×BC - BD×DC,AB×AC - BC×DC,A,উপপাদ্য: AD² = AB×AC - BD×DC।,9
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,141,ত্রিভুজের ভরকেন্দ্র কী?,মধ্যমার ছেদবিন্দু,লম্ব দ্বিখণ্ডকের ছেদবিন্দু,লম্বের ছেদবিন্দু,কর্ণের ছেদবিন্দু,A,ভরকেন্দ্র তিন মধ্যমার ছেদবিন্দু।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,142,ত্রিভুজের পরিকেন্দ্র কী?,লম্ব দ্বিখণ্ডকের ছেদবিন্দু,মধ্যমার ছেদবিন্দু,লম্বের ছেদবিন্দু,কর্ণের ছেদবিন্দু,A,পরিকেন্দ্র দুই লম্ব দ্বিখণ্ডকের ছেদবিন্দু।,1
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,143,ত্রিভুজের লম্বকেন্দ্র কী?,লম্বের ছেদবিন্দু,মধ্যমার ছেদবিন্দু,লম্ব দ্বিখণ্ডকের ছেদবিন্দু,কর্ণের ছেদবিন্দু,A,লম্বকেন্দ্র তিন লম্বের ছেদবিন্দু।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,144,নববিন্দু বৃত্তের ব্যাসার্ধ কীসের অর্ধেক?,পরিবৃত্তের ব্যাসার্ধ,অন্তর্বৃত্তের ব্যাসার্ধ,বহির্বৃত্তের ব্যাসার্ধ,মধ্যমার দৈর্ঘ্য,A,নববিন্দু বৃত্তের ব্যাসার্ধ = পরিবৃত্তের ব্যাসার্ধ/2।,3
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,145,পরিকেন্দ্র; ভরকেন্দ্র; লম্বকেন্দ্র কী?,সমরেখ,সমান্তরাল,লম্ব,সমকোণী,A,উপপাদ্য 10: পরিকেন্দ্র; ভরকেন্দ্র; লম্বকেন্দ্র সমরেখ।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,146,ব্রহ্মগুপ্তে কর্ণ লম্ব হলে ME⊥BC। AF = ?,FD,AB,CD,BC,A,ব্রহ্মগুপ্ত: ME⊥BC হলে AF = FD।,5
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,147,টলেমির উপপাদ্যে AC×BD = ?,AB×CD + BC×AD,AB×BC + CD×AD,AB×AD + BC×CD,AB×CD - BC×AD,A,টলেমি: AC×BD = AB×CD + BC×AD।,7
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,148,সমবাহু ত্রিভুজে পরিবৃত্তের ব্যাসার্ধ 4 সেমি। বাহু কত?,4√3 সেমি,8 সেমি,4 সেমি,6 সেমি,A,বাহু = 2R×sin60° = 2×4×√3/2 = 4√3 সেমি।,7
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,149,সমকোণী ত্রিভুজে CD⊥AB। CD² = ?,AD×BD,AB×BC,AC×BC,AD×BC,A,উপপাদ্য: CD⊥AB হলে CD² = AD×BD।,9
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,150,সমবাহু ত্রিভুজে মধ্যমা 6 সেমি। বাহু কত?,4√3 সেমি,8 সেমি,12 সেমি,6√3 সেমি,A,মধ্যমা = (√3/2)×বাহু; 6 = (√3/2)×বাহু; বাহু = 4√3 সেমি।,9
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,151,সমকোণী ত্রিভুজে বাহু 7; 24 সেমি। কর্ণ কত?,25 সেমি,26 সেমি,27 সেমি,28 সেমি,A,√(7² + 24²) = √(49 + 576) = √625 = 25 সেমি।,2
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,152,ত্রিভুজে বাহু 8; 15; 17 সেমি। কোণ কী?,সমকোণ,সূক্ষ্মকোণ,স্থূলকোণ,সরলকোণ,A,17² = 8² + 15² (289 = 64 + 225); পিথাগোরাসের বিপরীত।,4
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,153,সমকোণী ত্রিভুজে ∠C=90°; D মধ্যবিন্দু AB। BC² = ?,CD² + 3AD²,2CD² + AD²,CD² + 2AD²,3CD² + AD²,A,উপপাদ্য: ∠C=90°; BC² = CD² + 3AD²।,6
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,154,ত্রিভুজে মধ্যমা AD; AB² + AC² = 2(AD² + BD²)। BD = ?,BC/2,BC,2BC,BC/4,A,AD মধ্যমা; তাই BD = BC/2।,6
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,155,ত্রিভুজে 3(a² + b² + c²) = ?,4(d² + e² + f²),2(d² + e² + f²),d² + e² + f²,6(d² + e² + f²),A,অ্যাপোলোনিয়াস: 3(বাহু²) = 4(মধ্যমা²)।,8
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,156,সমকোণী ত্রিভুজে 2(d² + e² + f²) = ?,3c²,2c²,c²,4c²,A,অ্যাপোলোনিয়াস: সমকোণী ত্রিভুজে 2(মধ্যমা²) = 3(কর্ণ²)।,8
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,157,ত্রিভুজে মধ্যমা d = √[(2(b² + c²) - a²)/4]। a = ?,BC,AB,AC,BD,A,অ্যাপোলোনিয়াসে a = BC; মধ্যমা d এর সূত্রে।,10
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,158,ত্রিভুজে ∠B=90°; মধ্যমা BD; AD=CD। AC² = ?,BD² + 3AD²,2BD² + AD²,BD² + AD²,3BD² + AD²,C,∠B=90°; AC² = BD² + AD²।,10
বিন্দুর লম্ব অভিক্ষেপ,159,বিন্দু P থেকে XY তে লম্ব PP'। P' কী?,লম্ব প্রক্ষেপণ,মধ্যবিন্দু,ছেদবিন্দু,প্রতিফলন,A,P' হল P এর XY তে লম্ব প্রক্ষেপণ।,2
বিন্দুর লম্ব অভিক্ষেপ,160,AB⊥XY হলে A'B' এর দৈর্ঘ্য কত?,0,AB,2AB,AB/2,A,AB⊥XY; তাই লম্ব প্রক্ষেপণ একটি বিন্দু; দৈর্ঘ্য 0।,4
বিন্দুর লম্ব অভিক্ষেপ,161,ত্রিভুজে AD⊥BC; ∠B=90°। CD = ?,0,BC,AB,AC,A,∠B=90°; AB এর প্রক্ষেপণ CD = 0।,6
বিন্দুর লম্ব অভিক্ষেপ,162,ত্রিভুজে AD⊥BC; BE⊥AC। CE হল BE এর কী?,লম্ব প্রক্ষেপণ,মধ্যমা,লম্ব দ্বিখণ্ডক,কর্ণ,A,CE হল BE এর AC তে লম্ব প্রক্ষেপণ।,6
বিন্দুর লম্ব অভিক্ষেপ,163,ত্রিভুজে ∠B স্থূলকোণ; CD হল AB এর প্রক্ষেপণ। AC² = ?,AB² + BC² + 2×BC×CD,AB² + BC² - 2×BC×CD,AB² - BC² + 2×BC×CD,AB² - BC² - 2×BC×CD,A,উপপাদ্য 3: AC² = AB² + BC² + 2×BC×CD।,8
বিন্দুর লম্ব অভিক্ষেপ,164,ত্রিভুজে ∠B সূক্ষ্মকোণ; CD হল AB এর প্রক্ষেপণ। AC² = ?,AB² + BC² + 2×BC×CD,AB² + BC² - 2×BC×CD,AB² - BC² + 2×BC×CD,AB² - BC² - 2×BC×CD,B,উপপাদ্য 4: AC² = AB² + BC² - 2×BC×CD।,8
বিন্দুর লম্ব অভিক্ষেপ,165,ত্রিভুজে P পরিবৃত্তে; PD⊥BC; PE⊥CA; ED ও AB ছেদ করে O তে। PO কী?,⊥AB,||AB,⊥BC,||BC,A,উপপাদ্য: PO⊥AB যখন P পরিবৃত্তে।,10
বিন্দুর লম্ব অভিক্ষেপ,166,সমবাহু ত্রিভুজে AD⊥BC। AB² = ?,2R×AD,3R×AD,R×AD,4R×AD,A,উপপাদ্য: সমবাহু ত্রিভুজে AB² = 2R×AD।,10
ত্রিভুজের সাদৃশ্য,167,দুটি ত্রিভুজে ∠C=∠F; ∠B=∠E। ত্রিভুজ কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 6: দুটি কোণ সমান হলে ত্রিভুজ সদৃশ।,2
ত্রিভুজের সাদৃশ্য,168,ত্রিভুজে AB/DE = AC/DF = BC/EF। ∠A = ?,∠D,∠E,∠F,∠B,A,উপপাদ্য 7: বাহু সমানুপাতী; তাই ∠A = ∠D।,4
ত্রিভুজের সাদৃশ্য,169,ত্রিভুজে ∠B=∠E; AB/DE = BC/EF। △ABC ও △DEF কী?,সদৃশ,সমান,সমকোণী,চক্রীয়,A,উপপাদ্য 8: ∠B=∠E; বাহু সমানুপাতী; তাই সদৃশ।,6
ত্রিভুজের সাদৃশ্য,170,সদৃশ ত্রিভুজে BC/EF = 3/4। △ABC/△DEF = ?,9/16,3/4,16/9,4/3,A,ক্ষেত্রফলের অনুপাত = (BC/EF)² = (3/4)² = 9/16।,6
ত্রিভুজের সাদৃশ্য,171,সমকোণী ত্রিভুজে CD⊥AB। CD² = ?,AD×BD,AB×BC,AC×BC,AD×BC,A,△ACD ও △BCD সদৃশ; তাই CD² = AD×BD।,8
ত্রিভুজের সাদৃশ্য,172,ত্রিভুজে BE⊥AC; CF⊥AB। △BEF ও △ABC সদৃশ। BE/EF = ?,AB/BC,AB/AC,AC/AB,AC/BC,B,সদৃশ ত্রিভুজে BE/EF = AB/AC।,8
ত্রিভুজের সাদৃশ্য,173,অর্ধবৃত্তে AC ও BD ছেদ করে P তে। △ABP ও △ACD সদৃশ কেন?,∠BAP=∠CAD,∠ABD=∠ACD,∠APB=∠ADC,সবগুলো,D,∠BAP=∠CAD; ∠ABD=∠ACD; ∠APB=∠ADC; তাই সদৃশ।,10
ত্রিভুজের সাদৃশ্য,174,ত্রিভুজে ∠BCA এর সমদ্বিখণ্ডক AD। △ABD ও △ACD সদৃশ কেন?,∠BAD=∠CAD,∠ABC=∠ACB,∠ADB=∠ADC,সবগুলো,A,∠BAD=∠CAD (সমদ্বিখণ্ডক); তাই সদৃশ।,10
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,175,ভরকেন্দ্র মধ্যমাকে কী অনুপাতে বিভক্ত করে?,2:1,1:2,3:1,1:3,A,ভরকেন্দ্র মধ্যমাকে 2:1 অনুপাতে বিভক্ত করে।,2
ত্রিভুজের কেন্দ্র এবং বৃত্ত উপপাদ্য,176,নববিন্দু বৃত্তের কেন্দ্র কীসের মধ্যবিন্দু?,লম্বকেন্দ্র-পরিকেন্দ্র,ভরকেন্দ্র-পরিকেন্দ্র,লম্বকেন্দ্র-ভরকেন্দ্র,মধ্যমা-কর্ণ,A,লম্বকেন্দ্র এবং পরিকেন্দ্রের মধ্যবিন্দুতে নববিন্দু বৃত্তের কেন্দ্র অবস্থিত।,4
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,177,সমকোণী ত্রিভুজে কর্ণের দৈর্ঘ্য কীসের সমান?,√(বাহু₁² + বাহু₂²),বাহু₁ + বাহু₂,বাহু₁ × বাহু₂,√(বাহু₁ + বাহু₂),A,পিথাগোরাস: কর্ণ² = বাহু₁² + বাহু₂²; তাই কর্ণ = √(বাহু₁² + বাহু₂²)।,1
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,178,সমকোণী ত্রিভুজে বাহু 3; 4 সেমি। কর্ণ কত?,5 সেমি,6 সেমি,7 সেমি,8 সেমি,A,√(3² + 4²) = √(9 + 16) = √25 = 5 সেমি।,1
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,179,ত্রিভুজে বাহু 5; 12; 13 সেমি। ত্রিভুজ কী?,সমকোণী,সূক্ষ্মকোণী,স্থূলকোণী,সমবাহু,A,13² = 5² + 12² (169 = 25 + 144); পিথাগোরাসের বিপরীত।,3
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,180,সূক্ষ্মকোণী ত্রিভুজে AC² = ?,AB² + BC² - 2×BC×CD,AB² + BC² + 2×BC×CD,AB² - BC² + 2×BC×CD,AB² - BC² - 2×BC×CD,A,উপপাদ্য 4: AC² = AB² + BC² - 2×BC×CD।,3
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,181,ত্রিভুজে ∠C=60°। AB² = ?,AC² + BC² - AC×BC,AC² + BC² + AC×BC,AC² - BC² + AC×BC,AC² - BC² - AC×BC,A,∠C=60°; উপপাদ্য 4: AB² = AC² + BC² - AC×BC।,5
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,182,অ্যাপোলোনিয়াসে AB² + AC² = ?,2(AD² + BD²),2(AD² + CD²),2(BD² + CD²),2(AB² + BC²),A,অ্যাপোলোনিয়াস: AB² + AC² = 2(মধ্যমা² + অর্ধবাহু²)।,5
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,183,সমকোণী ত্রিভুজে ∠B=90°; D মধ্যবিন্দু AC। BC² = ?,BD² + 3AD²,2BD² + AD²,BD² + 2AD²,3BD² + AD²,A,উপপাদ্য: ∠B=90°; BC² = BD² + 3AD²।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,184,ত্রিভুজে ∠C=120°। AB² = ?,AC² + BC² + AC×BC,AC² + BC² - AC×BC,AC² - BC² + AC×BC,AC² - BC² - AC×BC,A,∠C=120°; উপপাদ্য 3: AB² = AC² + BC² + AC×BC।,7
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,185,ত্রিভুজে P; Q BC তে তিনভাগ করে। AB² + AC² = ?,AP² + AQ² + 4PQ²,AP² + AQ² + 2PQ²,2AP² + 2AQ² + PQ²,AP² + AQ² + PQ²,A,অ্যাপোলোনিয়াস: AB² + AC² = AP² + AQ² + 4PQ²।,9
পিথাগোরাসের উপপাদ্য ও সম্প্রসারণ,186,ত্রিভুজে মধ্যমা d = √[(2(b² + c²) - a²)/4]। a = ?,BC,AB,AC,BD,A,অ্যাপোলোনিয়াসে a = BC; মধ্যমা d এর সূত্রে।,9
বিন্দুর লম্ব অভিক্ষেপ,187,লম্ব প্রক্ষেপণ বলতে কী বোঝায়?,লম্বের পাদদেশ,রেখার মধ্যবিন্দু,কোণের সমদ্বিখণ্ডক,বিন্দুর প্রতিফলন,A,লম্ব প্রক্ষেপণ হল বিন্দু থেকে রেখায় লম্বের পাদদেশ।,1
